mcsteps,1,2,3,4,5,6,7,8,9,10
0,2966.0,1062.0,955.0,110.0,30.0,0.0,133.0,0.0,0.0,28.0
10000,2966.0,986.0,798.0,110.0,51.0,0.0,225.0,14.0,1.0,28.0
20000,2966.0,909.0,684.0,110.0,68.0,0.0,288.0,24.0,16.0,28.0
30000,2966.0,833.0,577.0,110.0,95.0,0.0,330.0,25.0,32.0,28.0
40000,2966.0,759.0,488.0,110.0,117.0,0.0,339.0,46.0,30.0,28.0
50000,2966.0,689.0,415.0,110.0,125.0,0.0,355.0,33.0,47.0,28.0
60000,2966.0,624.0,338.0,109.0,137.0,0.0,365.0,41.0,37.0,29.0
70000,2966.0,560.0,289.0,109.0,145.0,0.0,349.0,40.0,91.0,29.0
80000,2966.0,504.0,229.0,109.0,156.0,0.0,353.0,31.0,99.0,29.0
90000,2966.0,445.0,180.0,109.0,162.0,0.0,338.0,35.0,86.0,29.0
100000,2966.0,431.0,248.0,119.0,160.0,1.0,325.0,35.0,86.0,32.0
110000,2966.0,393.0,213.0,118.0,165.0,1.0,298.0,40.0,92.0,33.0
120000,2966.0,363.0,176.0,118.0,165.0,1.0,273.0,43.0,143.0,33.0
130000,2966.0,326.0,152.0,117.0,161.0,0.0,259.0,25.0,149.0,34.0
140000,2966.0,300.0,122.0,117.0,153.0,0.0,243.0,34.0,133.0,34.0
150000,2966.0,265.0,94.0,117.0,147.0,0.0,216.0,40.0,121.0,34.0
160000,2966.0,236.0,78.0,116.0,139.0,0.0,187.0,33.0,119.0,35.0
170000,2966.0,204.0,63.0,116.0,136.0,1.0,168.0,23.0,158.0,35.0
180000,2966.0,175.0,54.0,116.0,122.0,0.0,146.0,22.0,156.0,35.0
190000,2966.0,161.0,41.0,116.0,106.0,0.0,133.0,13.0,147.0,35.0
200000,2965.0,166.0,119.0,124.0,91.0,0.0,132.0,15.0,118.0,39.0
210000,2965.0,150.0,98.0,123.0,90.0,0.0,123.0,14.0,104.0,40.0
220000,2965.0,126.0,78.0,121.0,99.0,0.0,124.0,12.0,123.0,42.0
230000,2965.0,115.0,65.0,120.0,93.0,1.0,108.0,16.0,115.0,43.0
240000,2965.0,104.0,47.0,119.0,90.0,1.0,104.0,13.0,106.0,44.0
250000,2965.0,86.0,38.0,117.0,89.0,1.0,98.0,10.0,103.0,46.0
260000,2965.0,80.0,25.0,115.0,75.0,0.0,93.0,10.0,95.0,48.0
270000,2965.0,65.0,19.0,115.0,69.0,0.0,84.0,9.0,107.0,48.0
280000,2965.0,50.0,12.0,114.0,66.0,0.0,70.0,15.0,100.0,49.0
290000,2965.0,39.0,11.0,114.0,56.0,0.0,55.0,14.0,96.0,49.0
300000,2963.0,44.0,90.0,124.0,49.0,0.0,66.0,7.0,92.0,52.0
310000,2963.0,37.0,73.0,124.0,52.0,0.0,65.0,10.0,104.0,52.0
320000,2963.0,29.0,56.0,124.0,50.0,0.0,68.0,11.0,99.0,52.0
330000,2963.0,27.0,40.0,123.0,43.0,0.0,65.0,12.0,95.0,53.0
340000,2963.0,23.0,28.0,123.0,42.0,0.0,60.0,12.0,98.0,53.0
350000,2963.0,18.0,17.0,123.0,41.0,0.0,49.0,10.0,118.0,53.0
360000,2963.0,16.0,13.0,123.0,36.0,0.0,46.0,4.0,119.0,53.0
370000,2963.0,13.0,12.0,123.0,30.0,0.0,36.0,9.0,107.0,53.0
380000,2963.0,11.0,10.0,121.0,27.0,0.0,30.0,5.0,119.0,55.0
390000,2963.0,11.0,8.0,121.0,20.0,0.0,29.0,3.0,107.0,55.0
400000,2962.0,19.0,80.0,130.0,16.0,0.0,52.0,1.0,102.0,59.0
410000,2962.0,15.0,54.0,130.0,18.0,0.0,70.0,2.0,97.0,59.0
420000,2962.0,15.0,47.0,130.0,18.0,0.0,60.0,14.0,101.0,59.0
430000,2962.0,12.0,36.0,129.0,19.0,0.0,50.0,14.0,106.0,60.0
440000,2962.0,11.0,30.0,129.0,15.0,0.0,48.0,5.0,108.0,60.0
450000,2962.0,9.0,23.0,127.0,12.0,0.0,48.0,3.0,117.0,62.0
460000,2962.0,7.0,16.0,126.0,11.0,0.0,44.0,6.0,103.0,63.0
470000,2962.0,6.0,14.0,126.0,8.0,0.0,38.0,5.0,99.0,63.0
480000,2962.0,4.0,10.0,126.0,7.0,0.0,33.0,8.0,104.0,63.0
490000,2962.0,3.0,8.0,126.0,6.0,0.0,23.0,7.0,111.0,63.0
500000,2962.0,10.0,85.0,134.0,8.0,0.0,41.0,2.0,109.0,68.0
510000,2962.0,8.0,62.0,133.0,8.0,0.0,56.0,1.0,114.0,69.0
520000,2962.0,7.0,51.0,132.0,7.0,0.0,59.0,3.0,114.0,70.0
530000,2962.0,6.0,33.0,132.0,7.0,0.0,60.0,10.0,115.0,70.0
540000,2962.0,6.0,23.0,131.0,6.0,0.0,59.0,7.0,129.0,71.0
550000,2962.0,6.0,17.0,130.0,6.0,0.0,51.0,10.0,132.0,72.0
560000,2962.0,4.0,14.0,128.0,6.0,0.0,44.0,8.0,140.0,74.0
570000,2962.0,3.0,9.0,126.0,6.0,0.0,39.0,5.0,150.0,76.0
580000,2962.0,3.0,7.0,126.0,6.0,0.0,32.0,5.0,141.0,76.0
590000,2962.0,3.0,5.0,126.0,6.0,0.0,25.0,8.0,130.0,76.0
600000,2961.0,10.0,74.0,135.0,6.0,0.0,48.0,6.0,140.0,79.0
610000,2961.0,5.0,54.0,133.0,11.0,0.0,56.0,9.0,138.0,81.0
620000,2961.0,4.0,42.0,131.0,9.0,0.0,53.0,7.0,154.0,83.0
630000,2961.0,4.0,29.0,129.0,8.0,0.0,48.0,7.0,163.0,85.0
640000,2961.0,3.0,18.0,129.0,9.0,0.0,46.0,5.0,164.0,85.0
650000,2961.0,3.0,17.0,128.0,9.0,0.0,36.0,6.0,174.0,86.0
660000,2961.0,2.0,12.0,128.0,10.0,0.0,37.0,3.0,176.0,86.0
670000,2961.0,2.0,8.0,128.0,10.0,0.0,35.0,1.0,184.0,86.0
680000,2961.0,2.0,5.0,125.0,9.0,0.0,31.0,5.0,175.0,89.0
690000,2961.0,2.0,4.0,124.0,8.0,0.0,26.0,4.0,182.0,90.0
700000,2958.0,11.0,70.0,132.0,8.0,0.0,54.0,5.0,176.0,95.0
710000,2958.0,9.0,53.0,132.0,9.0,0.0,57.0,9.0,185.0,95.0
720000,2958.0,6.0,34.0,130.0,12.0,0.0,58.0,9.0,194.0,97.0
730000,2958.0,6.0,24.0,130.0,12.0,0.0,50.0,10.0,205.0,97.0
740000,2958.0,4.0,15.0,130.0,10.0,0.0,51.0,4.0,218.0,97.0
750000,2958.0,3.0,12.0,130.0,11.0,0.0,40.0,8.0,220.0,97.0
760000,2958.0,3.0,10.0,129.0,10.0,0.0,26.0,7.0,237.0,98.0
770000,2958.0,2.0,10.0,125.0,11.0,0.0,21.0,3.0,232.0,102.0
780000,2958.0,2.0,7.0,119.0,9.0,0.0,20.0,2.0,236.0,108.0
