mcsteps,1,2,3,4,5,6,7,8,9,10
0,996.0,1049.0,961.0,109.0,31.0,0.0,131.0,0.0,0.0,28.0
10000,996.0,971.0,822.0,108.0,49.0,0.0,214.0,13.0,2.0,29.0
20000,996.0,901.0,700.0,108.0,69.0,0.0,269.0,33.0,16.0,29.0
30000,996.0,822.0,592.0,107.0,90.0,0.0,300.0,36.0,37.0,30.0
40000,996.0,747.0,477.0,107.0,106.0,0.0,341.0,34.0,43.0,30.0
50000,996.0,687.0,403.0,107.0,118.0,0.0,349.0,40.0,38.0,30.0
60000,996.0,617.0,327.0,107.0,135.0,0.0,361.0,30.0,46.0,30.0
70000,996.0,554.0,271.0,107.0,144.0,0.0,346.0,46.0,80.0,30.0
80000,996.0,488.0,233.0,106.0,153.0,0.0,327.0,37.0,89.0,31.0
90000,996.0,434.0,185.0,106.0,153.0,0.0,310.0,42.0,102.0,31.0
100000,996.0,428.0,255.0,116.0,155.0,0.0,294.0,35.0,99.0,34.0
110000,996.0,379.0,209.0,115.0,156.0,0.0,287.0,44.0,89.0,35.0
120000,996.0,346.0,176.0,114.0,155.0,0.0,272.0,35.0,139.0,36.0
130000,996.0,314.0,147.0,114.0,148.0,0.0,256.0,32.0,128.0,36.0
140000,996.0,289.0,123.0,113.0,132.0,0.0,223.0,37.0,134.0,37.0
150000,996.0,261.0,94.0,112.0,122.0,0.0,212.0,26.0,125.0,38.0
160000,996.0,226.0,81.0,111.0,126.0,0.0,189.0,29.0,116.0,39.0
170000,996.0,197.0,63.0,111.0,117.0,0.0,168.0,28.0,151.0,39.0
180000,996.0,174.0,51.0,111.0,110.0,1.0,160.0,12.0,142.0,39.0
190000,996.0,151.0,41.0,111.0,96.0,1.0,146.0,19.0,116.0,39.0
200000,994.0,157.0,110.0,121.0,81.0,2.0,150.0,17.0,113.0,42.0
210000,994.0,147.0,81.0,121.0,74.0,2.0,145.0,23.0,100.0,42.0
220000,994.0,129.0,62.0,120.0,75.0,2.0,126.0,30.0,128.0,43.0
230000,994.0,112.0,44.0,120.0,71.0,2.0,124.0,13.0,130.0,43.0
240000,994.0,102.0,36.0,120.0,66.0,3.0,115.0,11.0,134.0,43.0
250000,994.0,93.0,26.0,120.0,63.0,3.0,108.0,10.0,120.0,43.0
260000,994.0,88.0,19.0,120.0,59.0,2.0,95.0,13.0,113.0,43.0
270000,994.0,72.0,16.0,120.0,58.0,1.0,80.0,13.0,131.0,43.0
280000,994.0,57.0,11.0,120.0,61.0,1.0,71.0,13.0,116.0,43.0
290000,994.0,52.0,8.0,120.0,51.0,0.0,61.0,5.0,100.0,43.0
300000,994.0,57.0,93.0,129.0,43.0,0.0,63.0,8.0,91.0,47.0
310000,994.0,48.0,63.0,129.0,43.0,0.0,77.0,7.0,103.0,47.0
320000,994.0,41.0,48.0,129.0,39.0,0.0,67.0,16.0,103.0,47.0
330000,994.0,33.0,34.0,129.0,40.0,0.0,68.0,9.0,107.0,47.0
340000,994.0,27.0,29.0,128.0,35.0,0.0,61.0,9.0,101.0,48.0
350000,994.0,25.0,26.0,127.0,31.0,0.0,47.0,11.0,115.0,49.0
360000,994.0,21.0,23.0,127.0,27.0,0.0,41.0,6.0,115.0,49.0
370000,994.0,19.0,14.0,127.0,24.0,0.0,46.0,3.0,102.0,49.0
380000,994.0,17.0,12.0,126.0,21.0,0.0,38.0,7.0,107.0,50.0
390000,994.0,16.0,8.0,124.0,15.0,0.0,35.0,2.0,109.0,52.0
400000,994.0,25.0,80.0,133.0,10.0,0.0,60.0,2.0,100.0,56.0
410000,994.0,22.0,52.0,133.0,11.0,0.0,60.0,11.0,94.0,56.0
420000,994.0,21.0,32.0,131.0,10.0,0.0,54.0,10.0,113.0,58.0
430000,994.0,18.0,27.0,131.0,11.0,0.0,44.0,9.0,109.0,58.0
