meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,8.4432444e-10,0.0,0.0,0.0,0.0,0.0,2.4045013e-10,0.0,0.0,0.0,0.0,0.0
10000,8.4168783e-10,2.1181186e-12,0.0,0.0,3.839784e-12,0.0,3.1248257e-10,6.9335544e-11,0.0,0.0,1.2570041e-10,0.0
20000,8.769435e-10,4.386697e-12,2.1518087e-12,4.4697815e-13,8.402488e-12,9.288661e-13,3.4649755e-10,9.818623e-11,8.628724e-11,1.7923767e-11,1.7996334e-10,5.267861e-11
30000,9.311103e-10,1.0160399e-11,8.715726e-12,1.8076945e-12,2.1017774e-11,1.8789126e-12,3.6227255e-10,1.5041526e-10,1.7335669e-10,3.6009945e-11,2.7841973e-10,7.489536e-11
40000,9.842059e-10,1.4800921e-11,9.781369e-12,2.0384918e-12,2.9298574e-11,5.682982e-12,3.8091072e-10,1.8019165e-10,1.8129882e-10,3.811433e-11,3.3173078e-10,1.2996809e-10
50000,1.0346043e-09,2.5948977e-11,9.207118e-12,2.0193272e-12,4.9344893e-11,7.717216e-12,3.8761377e-10,2.3897234e-10,1.7174835e-10,3.755157e-11,4.370022e-10,1.5100596e-10
60000,1.0892e-09,3.0487154e-11,1.7547158e-11,3.659124e-12,5.8535704e-11,8.587771e-12,4.0136153e-10,2.5640753e-10,2.4193822e-10,5.0911657e-11,4.690506e-10,1.5512959e-10
70000,1.1484376e-09,3.9564896e-11,1.9442158e-11,3.971943e-12,7.822894e-11,2.0923614e-11,4.073988e-10,2.8712266e-10,2.540894e-10,5.3081747e-11,5.441093e-10,2.4613e-10
80000,1.2098528e-09,4.36668e-11,1.5481493e-11,3.127825e-12,8.1518396e-11,3.7810678e-11,4.0394288e-10,3.017725e-10,2.271185e-10,4.7127774e-11,5.5996435e-10,3.2799635e-10
90000,1.2656802e-09,4.2354138e-11,1.6453146e-11,3.2199445e-12,8.500071e-11,3.6869095e-11,4.124255e-10,2.9094294e-10,2.2918427e-10,4.7454377e-11,5.7022737e-10,3.22759e-10
100000,1.3330345e-09,4.6071976e-11,1.7230993e-11,3.4689604e-12,8.5590014e-11,2.9730454e-11,4.0651535e-10,3.044386e-10,2.3914698e-10,4.962449e-11,5.7165883e-10,2.8715297e-10
110000,1.3839361e-09,4.584763e-11,2.0230137e-11,4.0139333e-12,8.161226e-11,3.757508e-11,4.243816e-10,3.0320954e-10,2.545145e-10,5.305795e-11,5.5621296e-10,3.1762884e-10
120000,1.44361e-09,5.7468325e-11,1.6238493e-11,3.2634169e-12,1.0689698e-10,4.160302e-11,4.2173487e-10,3.3673436e-10,2.2569714e-10,4.7657708e-11,6.494023e-10,3.36803e-10
130000,1.4964024e-09,6.117776e-11,1.5303448e-11,3.1878682e-12,1.08008096e-10,5.707135e-11,4.2861928e-10,3.4240621e-10,2.1662346e-10,4.6546326e-11,6.4348366e-10,3.941627e-10
140000,1.55106e-09,6.514201e-11,2.2363313e-11,4.5789926e-12,1.1652697e-10,6.383112e-11,4.287245e-10,3.4881978e-10,2.6578942e-10,5.650045e-11,6.695168e-10,4.1531284e-10
150000,1.6235104e-09,6.283904e-11,1.7772641e-11,3.6122928e-12,1.0761681e-10,5.4780607e-11,4.2811696e-10,3.3965494e-10,2.2869318e-10,4.9466594e-11,6.3946554e-10,3.8091366e-10
160000,1.6853918e-09,6.3139965e-11,1.837456e-11,3.5530231e-12,1.1184031e-10,5.875391e-11,4.3109952e-10,3.3807804e-10,2.3556898e-10,4.9416957e-11,6.539426e-10,3.83652e-10
170000,1.7335784e-09,6.6247084e-11,2.3573369e-11,4.904116e-12,1.1788158e-10,5.661536e-11,4.307691e-10,3.4504402e-10,2.614428e-10,5.6908228e-11,6.7403444e-10,3.7530207e-10
180000,1.7867396e-09,6.436512e-11,1.534129e-11,3.2689585e-12,1.0848512e-10,8.13655e-11,4.336851e-10,3.3556857e-10,2.0054883e-10,4.519294e-11,6.399981e-10,4.5217438e-10
190000,1.8575248e-09,6.206211e-11,1.3500898e-11,2.9606495e-12,1.02671156e-10,6.943943e-11,4.249007e-10,3.244157e-10,1.9490722e-10,4.364463e-11,6.228884e-10,4.158036e-10
200000,1.9126951e-09,6.108208e-11,1.573966e-11,3.4040062e-12,1.04595346e-10,7.394801e-11,4.3478723e-10,3.223392e-10,1.9496488e-10,4.586897e-11,6.279652e-10,4.2260284e-10
210000,1.979918e-09,5.6821672e-11,1.5060701e-11,3.049226e-12,9.306965e-11,7.2114016e-11,4.2320364e-10,3.0064454e-10,1.9927272e-10,4.397983e-11,5.8908844e-10,4.1122664e-10
220000,2.0234834e-09,6.639793e-11,1.5711165e-11,3.1243727e-12,1.106278e-10,7.2103185e-11,4.3107443e-10,3.2487887e-10,2.0182835e-10,4.4408567e-11,6.423589e-10,4.1953113e-10
230000,2.0628559e-09,7.086683e-11,1.9768532e-11,3.8519934e-12,1.2643239e-10,8.1171486e-11,4.4417542e-10,3.4111433e-10,2.339129e-10,5.0038956e-11,6.8362943e-10,4.4286855e-10
240000,2.1197428e-09,6.9388724e-11,1.600433e-11,3.3272551e-12,1.1301695e-10,8.5400145e-11,4.3650653e-10,3.3670206e-10,2.025266e-10,4.4825404e-11,6.4806566e-10,4.4478707e-10
