mcsteps,1,2,3,4,5,6,7,8,9,10
0,2957.0,1068.0,976.0,109.0,17.0,0.0,116.0,0.0,0.0,28.0
10000,2957.0,1004.0,812.0,109.0,36.0,0.0,223.0,12.0,1.0,28.0
20000,2957.0,939.0,682.0,109.0,53.0,0.0,280.0,32.0,14.0,28.0
30000,2957.0,853.0,570.0,108.0,76.0,0.0,317.0,32.0,38.0,29.0
40000,2957.0,782.0,490.0,108.0,94.0,0.0,326.0,38.0,35.0,29.0
50000,2957.0,708.0,401.0,108.0,105.0,0.0,339.0,39.0,45.0,29.0
60000,2957.0,651.0,342.0,108.0,115.0,0.0,336.0,40.0,45.0,29.0
70000,2957.0,584.0,281.0,108.0,123.0,0.0,323.0,50.0,92.0,29.0
80000,2957.0,522.0,231.0,108.0,132.0,0.0,318.0,36.0,100.0,29.0
90000,2957.0,466.0,188.0,108.0,137.0,0.0,318.0,31.0,94.0,29.0
100000,2956.0,456.0,254.0,118.0,139.0,1.0,306.0,36.0,82.0,32.0
110000,2956.0,409.0,206.0,117.0,150.0,1.0,309.0,27.0,86.0,33.0
120000,2956.0,369.0,167.0,117.0,151.0,1.0,284.0,42.0,121.0,33.0
130000,2956.0,332.0,136.0,117.0,151.0,2.0,258.0,35.0,134.0,33.0
140000,2956.0,302.0,110.0,117.0,149.0,1.0,240.0,29.0,132.0,33.0
150000,2956.0,265.0,90.0,117.0,146.0,2.0,221.0,28.0,136.0,33.0
160000,2956.0,233.0,70.0,117.0,147.0,2.0,199.0,28.0,116.0,33.0
170000,2956.0,202.0,54.0,117.0,138.0,0.0,183.0,20.0,151.0,33.0
180000,2956.0,176.0,42.0,117.0,135.0,0.0,163.0,22.0,132.0,33.0
190000,2956.0,151.0,34.0,117.0,119.0,0.0,144.0,20.0,120.0,33.0
200000,2955.0,151.0,119.0,127.0,105.0,0.0,143.0,14.0,108.0,36.0
210000,2955.0,135.0,95.0,127.0,109.0,0.0,136.0,20.0,93.0,36.0
220000,2955.0,120.0,70.0,125.0,106.0,0.0,141.0,14.0,114.0,38.0
230000,2955.0,105.0,57.0,125.0,110.0,0.0,122.0,24.0,108.0,38.0
240000,2955.0,94.0,45.0,125.0,103.0,0.0,113.0,16.0,108.0,38.0
250000,2955.0,80.0,36.0,124.0,96.0,0.0,107.0,7.0,109.0,39.0
260000,2955.0,78.0,27.0,124.0,78.0,0.0,96.0,13.0,103.0,39.0
270000,2955.0,67.0,19.0,123.0,68.0,0.0,85.0,10.0,123.0,40.0
280000,2955.0,56.0,16.0,123.0,63.0,0.0,73.0,12.0,115.0,40.0
290000,2955.0,47.0,13.0,123.0,54.0,0.0,63.0,8.0,111.0,40.0
300000,2953.0,50.0,95.0,132.0,51.0,0.0,72.0,7.0,94.0,44.0
