mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
230000,117,349,0,9.122044e-10,7.3896e-15,5.1338605e-21,4.742064e-31,5.111919e-31,4.4376235e-11
230000,245,293,0,9.0100827e-10,6.8925052e-12,0.0,0.0,1.3008856e-18,6.60141e-17
230000,100,263,0,9.207244e-10,1.7669257e-11,6.05098e-18,1.4160478e-23,3.7398546e-17,5.914581e-13
230000,330,362,0,8.7144325e-10,8.582028e-20,1.2736552e-12,8.654159e-16,1.1928606e-17,2.9568473e-14
230000,423,299,0,8.8879526e-10,6.4106905e-20,8.339329e-23,6.387811e-34,6.29e-42,6.5251086e-12
230000,450,145,0,8.739888e-10,1.2690218e-14,4.4389175e-14,3.9579306e-20,1.5411698e-24,1.4309401e-10
230000,492,24,0,8.558707e-10,1.465306e-10,1.4060004e-12,3.1834296e-16,2.5743303e-12,7.1415825e-11
230000,242,491,0,8.905088e-10,2.6463711e-11,9.531046e-17,8.507601e-24,1.3940656e-15,7.647352e-15
230000,147,233,0,9.325956e-10,2.7880004e-11,3.8118315e-31,0.0,9.241027e-17,6.100123e-29
230000,303,209,0,9.061809e-10,5.3538433e-16,6.920894e-24,4.571031e-39,1.1309345e-37,1.6482121e-24
230000,352,248,0,8.6411633e-10,5.3861368e-14,0.0,0.0,4.912354e-29,4.068924e-17
230000,249,116,0,8.872613e-10,4.222383e-12,6.537059e-15,3.646742e-20,7.2839286e-22,3.215216e-15
230000,251,235,0,8.601971e-10,1.5673306e-16,0.0,0.0,0.0,8.45949e-37
230000,90,399,0,9.2262875e-10,4.9378734e-11,5.0693097e-24,4.383917e-39,1.0094335e-15,1.1977894e-10
230000,295,392,0,9.323187e-10,9.81542e-16,6.601258e-32,0.0,5.688029e-39,3.949287e-12
230000,77,310,0,8.8825414e-10,2.2126486e-11,7.8906657e-32,0.0,1.6718427e-17,1.7643395e-15
230000,217,220,0,8.88435e-10,1.6908202e-16,0.0,0.0,4.35009e-40,1.1378715e-24
230000,62,124,0,8.7220314e-10,6.586653e-11,3.6045566e-18,4.2368696e-26,1.5694777e-16,1.0689828e-13
230000,262,190,0,8.938947e-10,4.7664357e-15,3.9623e-40,0.0,4.1311715e-32,1.2743395e-25
