mcsteps,1,2,3,4,5,6,7,8,9,10
0,499.0,1054.0,957.0,109.0,34.0,0.0,135.0,0.0,0.0,29.0
10000,499.0,964.0,810.0,109.0,64.0,0.0,216.0,17.0,1.0,29.0
20000,499.0,879.0,672.0,109.0,90.0,0.0,292.0,21.0,20.0,29.0
30000,499.0,814.0,560.0,109.0,107.0,0.0,327.0,43.0,24.0,29.0
40000,499.0,731.0,475.0,109.0,130.0,0.0,337.0,39.0,56.0,29.0
50000,499.0,673.0,374.0,109.0,146.0,0.0,374.0,30.0,46.0,29.0
60000,499.0,602.0,305.0,109.0,149.0,0.0,367.0,40.0,38.0,29.0
70000,499.0,537.0,245.0,109.0,155.0,0.0,369.0,34.0,88.0,29.0
80000,499.0,475.0,204.0,109.0,157.0,0.0,349.0,41.0,91.0,29.0
90000,499.0,427.0,170.0,109.0,155.0,0.0,315.0,54.0,88.0,29.0
100000,498.0,423.0,230.0,119.0,154.0,1.0,291.0,55.0,108.0,32.0
110000,498.0,389.0,190.0,119.0,151.0,1.0,278.0,34.0,127.0,32.0
120000,498.0,354.0,156.0,119.0,157.0,1.0,267.0,30.0,170.0,32.0
130000,498.0,315.0,126.0,119.0,152.0,1.0,244.0,37.0,145.0,32.0
140000,498.0,290.0,113.0,119.0,140.0,1.0,223.0,24.0,122.0,32.0
150000,498.0,264.0,95.0,118.0,139.0,1.0,192.0,37.0,111.0,33.0
160000,498.0,246.0,74.0,118.0,122.0,1.0,185.0,21.0,116.0,33.0
170000,498.0,211.0,59.0,118.0,120.0,1.0,167.0,22.0,145.0,33.0
180000,498.0,180.0,51.0,118.0,115.0,1.0,146.0,24.0,129.0,33.0
190000,498.0,157.0,42.0,118.0,107.0,1.0,127.0,20.0,126.0,33.0
200000,498.0,160.0,100.0,127.0,87.0,0.0,153.0,14.0,107.0,37.0
210000,498.0,144.0,80.0,127.0,87.0,0.0,139.0,19.0,103.0,37.0
220000,498.0,129.0,62.0,127.0,86.0,1.0,131.0,19.0,128.0,37.0
230000,498.0,114.0,51.0,126.0,88.0,1.0,119.0,12.0,128.0,38.0
240000,498.0,97.0,40.0,126.0,83.0,0.0,108.0,14.0,115.0,38.0
250000,498.0,90.0,33.0,125.0,74.0,0.0,96.0,12.0,113.0,39.0
260000,498.0,80.0,24.0,125.0,69.0,0.0,84.0,16.0,105.0,39.0
270000,498.0,72.0,17.0,125.0,58.0,1.0,72.0,15.0,124.0,39.0
280000,498.0,63.0,13.0,125.0,49.0,0.0,55.0,14.0,119.0,39.0
290000,498.0,59.0,11.0,124.0,43.0,0.0,45.0,7.0,110.0,40.0
300000,498.0,67.0,93.0,134.0,33.0,0.0,55.0,6.0,103.0,43.0
310000,498.0,62.0,65.0,134.0,30.0,0.0,61.0,8.0,113.0,43.0
320000,498.0,58.0,52.0,133.0,29.0,0.0,60.0,8.0,106.0,44.0
330000,498.0,52.0,37.0,133.0,32.0,0.0,59.0,11.0,100.0,44.0
340000,498.0,41.0,26.0,133.0,29.0,0.0,56.0,9.0,95.0,44.0
350000,498.0,38.0,19.0,133.0,29.0,0.0,51.0,5.0,108.0,44.0
360000,498.0,33.0,16.0,133.0,28.0,0.0,43.0,6.0,98.0,44.0
370000,498.0,31.0,14.0,132.0,21.0,0.0,38.0,2.0,90.0,45.0
380000,498.0,27.0,9.0,131.0,17.0,0.0,36.0,3.0,95.0,46.0
390000,498.0,23.0,7.0,131.0,18.0,0.0,32.0,4.0,90.0,46.0
400000,498.0,31.0,86.0,141.0,15.0,0.0,49.0,1.0,87.0,49.0
410000,498.0,27.0,64.0,140.0,15.0,0.0,58.0,5.0,78.0,50.0
420000,498.0,24.0,45.0,139.0,17.0,0.0,64.0,8.0,86.0,51.0
430000,498.0,24.0,35.0,138.0,16.0,0.0,64.0,5.0,88.0,52.0
440000,498.0,20.0,18.0,138.0,16.0,0.0,63.0,5.0,90.0,52.0
450000,498.0,20.0,13.0,138.0,15.0,0.0,60.0,4.0,99.0,52.0
460000,498.0,19.0,7.0,138.0,13.0,0.0,57.0,3.0,94.0,52.0
470000,498.0,14.0,6.0,137.0,14.0,0.0,40.0,11.0,94.0,53.0
480000,498.0,12.0,2.0,136.0,13.0,0.0,32.0,7.0,108.0,54.0
490000,498.0,11.0,2.0,133.0,12.0,0.0,26.0,5.0,106.0,57.0
500000,498.0,20.0,75.0,143.0,9.0,0.0,49.0,2.0,108.0,60.0
510000,498.0,18.0,53.0,142.0,9.0,0.0,53.0,9.0,117.0,61.0
520000,498.0,16.0,43.0,141.0,8.0,0.0,45.0,12.0,126.0,62.0
530000,498.0,15.0,28.0,140.0,7.0,0.0,44.0,6.0,140.0,63.0
540000,498.0,14.0,18.0,139.0,7.0,0.0,43.0,5.0,150.0,64.0
550000,498.0,11.0,12.0,139.0,10.0,0.0,38.0,6.0,155.0,64.0
560000,498.0,10.0,8.0,137.0,9.0,0.0,38.0,3.0,154.0,66.0
570000,498.0,9.0,5.0,137.0,9.0,0.0,35.0,1.0,162.0,66.0
580000,498.0,7.0,4.0,134.0,8.0,0.0,23.0,6.0,157.0,69.0
590000,498.0,6.0,3.0,133.0,6.0,0.0,21.0,2.0,147.0,70.0
600000,498.0,15.0,80.0,143.0,7.0,0.0,42.0,0.0,151.0,73.0
610000,498.0,14.0,55.0,141.0,6.0,0.0,52.0,6.0,146.0,75.0
620000,498.0,13.0,38.0,141.0,5.0,0.0,53.0,10.0,155.0,75.0
630000,498.0,12.0,25.0,140.0,6.0,0.0,54.0,6.0,162.0,76.0
640000,498.0,8.0,16.0,139.0,9.0,0.0,54.0,5.0,160.0,77.0
650000,498.0,6.0,11.0,139.0,9.0,0.0,51.0,3.0,170.0,77.0
660000,498.0,6.0,6.0,138.0,9.0,0.0,44.0,3.0,167.0,78.0
670000,498.0,6.0,6.0,138.0,9.0,0.0,38.0,2.0,174.0,78.0
680000,498.0,5.0,4.0,137.0,7.0,0.0,35.0,0.0,173.0,79.0
690000,498.0,3.0,3.0,137.0,5.0,0.0,26.0,7.0,176.0,79.0
700000,498.0,12.0,78.0,145.0,2.0,0.0,43.0,6.0,178.0,83.0
710000,498.0,11.0,53.0,144.0,1.0,0.0,55.0,4.0,189.0,84.0
720000,498.0,10.0,39.0,141.0,1.0,0.0,52.0,9.0,190.0,87.0
730000,498.0,9.0,29.0,139.0,1.0,0.0,44.0,9.0,193.0,89.0
740000,498.0,8.0,19.0,136.0,1.0,0.0,46.0,5.0,204.0,92.0
750000,498.0,7.0,13.0,136.0,1.0,0.0,43.0,3.0,193.0,92.0
760000,498.0,7.0,8.0,133.0,1.0,0.0,35.0,6.0,201.0,95.0
770000,498.0,6.0,7.0,131.0,2.0,0.0,30.0,3.0,200.0,97.0
780000,498.0,6.0,4.0,129.0,2.0,0.0,26.0,3.0,207.0,99.0
790000,498.0,5.0,3.0,127.0,3.0,0.0,23.0,3.0,202.0,101.0
800000,497.0,14.0,81.0,137.0,4.0,0.0,39.0,4.0,207.0,103.0
810000,497.0,14.0,60.0,133.0,3.0,0.0,46.0,5.0,212.0,107.0
820000,497.0,11.0,43.0,128.0,3.0,0.0,43.0,11.0,220.0,112.0
830000,497.0,11.0,29.0,126.0,2.0,0.0,42.0,8.0,227.0,114.0
840000,497.0,10.0,15.0,126.0,1.0,0.0,41.0,7.0,239.0,114.0
850000,497.0,7.0,12.0,126.0,0.0,0.0,32.0,7.0,243.0,114.0
860000,497.0,5.0,10.0,125.0,1.0,0.0,26.0,4.0,254.0,115.0
870000,497.0,5.0,8.0,124.0,1.0,0.0,23.0,5.0,258.0,116.0
880000,497.0,4.0,7.0,119.0,1.0,0.0,18.0,4.0,258.0,121.0
890000,497.0,3.0,5.0,116.0,2.0,0.0,14.0,2.0,266.0,124.0
900000,497.0,12.0,77.0,122.0,2.0,0.0,40.0,2.0,262.0,130.0
910000,497.0,11.0,50.0,122.0,1.0,0.0,53.0,1.0,268.0,130.0
920000,497.0,10.0,37.0,118.0,2.0,0.0,50.0,7.0,271.0,134.0
930000,497.0,10.0,27.0,116.0,2.0,0.0,42.0,8.0,286.0,136.0
940000,497.0,8.0,23.0,114.0,2.0,0.0,36.0,3.0,299.0,138.0
950000,497.0,7.0,15.0,114.0,2.0,1.0,32.0,4.0,299.0,138.0
960000,497.0,7.0,11.0,112.0,2.0,1.0,25.0,6.0,308.0,140.0
970000,497.0,6.0,7.0,109.0,3.0,1.0,23.0,3.0,301.0,143.0
980000,497.0,5.0,6.0,108.0,3.0,1.0,18.0,3.0,306.0,144.0
990000,497.0,4.0,4.0,106.0,1.0,1.0,15.0,3.0,310.0,146.0
1000000,497.0,14.0,76.0,111.0,1.0,1.0,41.0,1.0,306.0,154.0
