mcsteps,1,2,3,4,5,6,7,8,9,10
0,1989.0,1059.0,962.0,110.0,34.0,0.0,130.0,0.0,0.0,28.0
10000,1989.0,990.0,800.0,110.0,56.0,0.0,216.0,19.0,2.0,28.0
20000,1989.0,924.0,670.0,110.0,70.0,0.0,283.0,24.0,22.0,28.0
30000,1989.0,835.0,561.0,110.0,96.0,0.0,333.0,28.0,26.0,28.0
40000,1989.0,762.0,478.0,110.0,107.0,0.0,338.0,47.0,32.0,28.0
50000,1989.0,693.0,397.0,110.0,111.0,0.0,341.0,49.0,54.0,28.0
60000,1989.0,626.0,339.0,110.0,127.0,0.0,325.0,43.0,57.0,28.0
70000,1989.0,558.0,293.0,110.0,137.0,0.0,316.0,32.0,106.0,28.0
80000,1989.0,505.0,251.0,110.0,134.0,0.0,306.0,32.0,87.0,28.0
90000,1989.0,440.0,208.0,109.0,147.0,0.0,297.0,33.0,78.0,29.0
100000,1989.0,439.0,257.0,119.0,146.0,0.0,312.0,26.0,83.0,32.0
110000,1989.0,401.0,218.0,118.0,148.0,0.0,304.0,34.0,76.0,33.0
120000,1989.0,369.0,171.0,118.0,143.0,0.0,295.0,32.0,120.0,33.0
130000,1989.0,347.0,142.0,117.0,131.0,2.0,270.0,42.0,114.0,34.0
140000,1989.0,305.0,109.0,117.0,136.0,3.0,247.0,35.0,132.0,34.0
150000,1989.0,271.0,88.0,116.0,134.0,3.0,217.0,38.0,132.0,35.0
160000,1989.0,232.0,68.0,116.0,131.0,2.0,184.0,41.0,140.0,35.0
170000,1989.0,203.0,52.0,116.0,120.0,2.0,165.0,22.0,191.0,35.0
180000,1989.0,174.0,44.0,116.0,113.0,2.0,145.0,19.0,169.0,35.0
190000,1989.0,144.0,38.0,115.0,102.0,1.0,125.0,17.0,152.0,36.0
200000,1987.0,150.0,103.0,125.0,82.0,0.0,142.0,13.0,129.0,39.0
210000,1987.0,132.0,73.0,125.0,80.0,0.0,136.0,20.0,98.0,39.0
