mcsteps,1,2,3,4,5,6,7,8,9,10
0,498.0,1051.0,946.0,110.0,31.0,0.0,144.0,0.0,0.0,28.0
10000,498.0,965.0,817.0,110.0,54.0,0.0,214.0,14.0,3.0,28.0
20000,498.0,896.0,681.0,109.0,74.0,0.0,295.0,21.0,17.0,29.0
30000,498.0,794.0,589.0,108.0,105.0,0.0,335.0,28.0,25.0,30.0
40000,498.0,737.0,484.0,108.0,122.0,0.0,368.0,33.0,36.0,30.0
50000,498.0,677.0,390.0,108.0,139.0,0.0,391.0,41.0,39.0,30.0
60000,498.0,617.0,325.0,108.0,149.0,0.0,383.0,47.0,51.0,30.0
70000,498.0,565.0,270.0,108.0,154.0,0.0,379.0,43.0,102.0,30.0
80000,498.0,501.0,235.0,108.0,161.0,0.0,345.0,51.0,99.0,30.0
90000,498.0,439.0,192.0,106.0,167.0,0.0,327.0,41.0,104.0,32.0
100000,498.0,434.0,260.0,116.0,165.0,0.0,304.0,39.0,112.0,35.0
110000,498.0,407.0,212.0,116.0,158.0,0.0,294.0,37.0,102.0,35.0
120000,498.0,380.0,167.0,116.0,156.0,1.0,293.0,31.0,149.0,35.0
130000,498.0,346.0,134.0,114.0,148.0,1.0,276.0,33.0,133.0,37.0
140000,498.0,312.0,110.0,114.0,146.0,1.0,255.0,36.0,125.0,37.0
150000,498.0,268.0,89.0,114.0,146.0,1.0,229.0,30.0,124.0,37.0
160000,498.0,246.0,70.0,114.0,141.0,0.0,208.0,31.0,118.0,37.0
170000,498.0,223.0,57.0,114.0,122.0,0.0,180.0,30.0,157.0,37.0
180000,498.0,185.0,45.0,114.0,114.0,0.0,146.0,33.0,158.0,37.0
190000,498.0,167.0,31.0,114.0,100.0,0.0,135.0,15.0,151.0,37.0
200000,498.0,168.0,109.0,124.0,82.0,0.0,130.0,20.0,139.0,40.0
210000,498.0,152.0,86.0,124.0,83.0,0.0,125.0,18.0,126.0,40.0
220000,498.0,134.0,67.0,122.0,82.0,0.0,124.0,16.0,145.0,42.0
230000,498.0,121.0,54.0,121.0,85.0,0.0,118.0,16.0,123.0,43.0
240000,498.0,111.0,44.0,120.0,84.0,0.0,105.0,14.0,107.0,44.0
250000,498.0,99.0,39.0,120.0,80.0,0.0,83.0,18.0,107.0,44.0
260000,498.0,88.0,29.0,120.0,75.0,0.0,78.0,10.0,104.0,44.0
270000,498.0,76.0,19.0,120.0,75.0,0.0,74.0,10.0,117.0,44.0
280000,498.0,69.0,14.0,120.0,66.0,0.0,63.0,12.0,112.0,44.0
290000,498.0,62.0,9.0,119.0,58.0,0.0,50.0,10.0,113.0,45.0
300000,498.0,68.0,81.0,129.0,51.0,0.0,70.0,4.0,103.0,48.0
310000,498.0,59.0,62.0,128.0,47.0,0.0,77.0,7.0,110.0,49.0
320000,498.0,49.0,47.0,127.0,48.0,0.0,78.0,9.0,100.0,50.0
330000,498.0,41.0,32.0,124.0,46.0,0.0,82.0,7.0,89.0,53.0
340000,498.0,37.0,24.0,123.0,43.0,0.0,75.0,10.0,88.0,54.0
350000,498.0,34.0,14.0,121.0,37.0,1.0,63.0,12.0,105.0,56.0
360000,498.0,30.0,10.0,121.0,32.0,1.0,59.0,7.0,104.0,56.0
370000,498.0,25.0,8.0,120.0,29.0,1.0,48.0,7.0,99.0,57.0
380000,498.0,22.0,6.0,120.0,23.0,1.0,40.0,6.0,110.0,57.0
390000,498.0,17.0,4.0,120.0,23.0,0.0,38.0,3.0,104.0,57.0
400000,498.0,27.0,78.0,129.0,15.0,0.0,58.0,3.0,103.0,60.0
410000,498.0,24.0,57.0,128.0,16.0,0.0,63.0,10.0,99.0,61.0
420000,498.0,22.0,42.0,125.0,17.0,0.0,62.0,9.0,114.0,64.0
430000,498.0,19.0,26.0,124.0,16.0,0.0,61.0,7.0,120.0,65.0
440000,498.0,18.0,16.0,124.0,14.0,0.0,54.0,6.0,122.0,65.0
450000,498.0,17.0,16.0,124.0,12.0,0.0,46.0,4.0,132.0,65.0
460000,498.0,17.0,11.0,124.0,10.0,0.0,41.0,8.0,121.0,65.0
