meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,9.0341035e-10,0.0,0.0,0.0,0.0,0.0,2.0877386e-10,0.0,0.0,0.0,0.0,0.0
10000,9.572778e-10,2.3175648e-12,0.0,0.0,4.0929742e-12,0.0,2.740241e-10,7.165465e-11,0.0,0.0,1.2974308e-10,0.0
20000,1.0548497e-09,5.085037e-12,6.9831776e-13,1.4505603e-13,9.3707845e-12,0.0,3.0401776e-10,1.0690494e-10,4.9165734e-11,1.0212809e-11,1.9447027e-10,0.0
30000,1.153282e-09,8.871763e-12,7.110305e-13,1.4764728e-13,1.5481425e-11,6.149416e-13,3.1458444e-10,1.3847204e-10,4.9602766e-11,1.0303592e-11,2.5044733e-10,4.2819474e-11
40000,1.2515119e-09,1.1994471e-11,5.7745427e-12,1.1929908e-12,2.3226877e-11,3.795058e-12,3.3757314e-10,1.6293185e-10,1.4083343e-10,2.9251268e-11,2.989295e-10,1.0538737e-10
50000,1.3502285e-09,1.7843423e-11,8.854337e-12,1.8168903e-12,3.403887e-11,8.103499e-12,3.5644135e-10,1.9721227e-10,1.7358988e-10,3.604254e-11,3.6101647e-10,1.5264681e-10
60000,1.4477518e-09,2.2403843e-11,4.9757277e-12,1.0554123e-12,4.090284e-11,8.5664045e-12,3.74175e-10,2.188955e-10,1.2734037e-10,2.7326837e-11,4.1028772e-10,1.5463647e-10
70000,1.5379606e-09,3.1709246e-11,9.051456e-12,1.8567936e-12,5.9476216e-11,5.1687417e-12,3.823493e-10,2.5339295e-10,1.755231e-10,3.644529e-11,4.808922e-10,1.1651735e-10
80000,1.6411615e-09,3.011357e-11,9.635533e-12,2.0226266e-12,5.6365197e-11,1.4603886e-11,3.8870543e-10,2.4749586e-10,1.7759307e-10,3.7664327e-11,4.744338e-10,2.0251126e-10
90000,1.7430978e-09,3.3596834e-11,7.399067e-12,1.4650801e-12,6.091396e-11,2.2028372e-11,3.9439838e-10,2.569519e-10,1.5100665e-10,3.1875932e-11,4.883527e-10,2.4936164e-10
100000,1.8295436e-09,4.0190327e-11,1.4236387e-11,2.8854599e-12,7.664433e-11,2.3534584e-11,4.1443549e-10,2.7619368e-10,2.1854685e-10,4.5365846e-11,5.4129473e-10,2.5154692e-10
110000,1.9191342e-09,4.2087677e-11,1.0761143e-11,2.1259199e-12,7.7013236e-11,2.7341471e-11,4.3013976e-10,2.847072e-10,1.869524e-10,3.8765956e-11,5.458282e-10,2.6930003e-10
120000,2.009885e-09,4.3416503e-11,1.6551337e-11,3.428403e-12,8.380445e-11,2.7944178e-11,4.316378e-10,2.8283526e-10,2.2969597e-10,4.8894937e-11,5.671504e-10,2.6913463e-10
130000,2.1056974e-09,4.4132684e-11,1.4423137e-11,2.864449e-12,7.339877e-11,3.8735435e-11,4.4678256e-10,2.840809e-10,2.1376237e-10,4.4754877e-11,5.3585403e-10,3.194844e-10
140000,2.1995041e-09,4.7285016e-11,1.7916314e-11,3.680588e-12,8.5596245e-11,3.6683736e-11,4.5512064e-10,2.8845898e-10,2.3707172e-10,5.0527863e-11,5.725159e-10,3.0391933e-10
150000,2.291327e-09,4.569239e-11,1.2824183e-11,2.4695781e-12,7.954996e-11,4.4015104e-11,4.6586945e-10,2.8205904e-10,1.9005911e-10,4.0711132e-11,5.50985e-10,3.3988615e-10
160000,2.3802684e-09,4.8620132e-11,1.0568498e-11,2.0811564e-12,8.466379e-11,4.6646704e-11,4.672653e-10,2.8510416e-10,1.6987176e-10,3.7205523e-11,5.753167e-10,3.4124156e-10
170000,2.4737459e-09,4.3632927e-11,1.0726511e-11,2.0043544e-12,7.113606e-11,4.004927e-11,4.683189e-10,2.6840333e-10,1.7336649e-10,3.663119e-11,5.288735e-10,3.094682e-10
180000,2.5636715e-09,5.2229884e-11,1.7905314e-11,3.6745255e-12,9.04255e-11,4.5165968e-11,4.7163257e-10,2.9329741e-10,2.2694992e-10,4.9757715e-11,6.0053595e-10,3.2698805e-10
190000,2.6534828e-09,4.7695653e-11,1.4338092e-11,2.6230062e-12,7.302877e-11,4.8570023e-11,4.8735715e-10,2.7169264e-10,2.0439521e-10,4.2268102e-11,5.2362154e-10,3.3060432e-10
200000,2.7377205e-09,5.0551365e-11,1.2897975e-11,2.7313896e-12,7.838297e-11,5.7415635e-11,4.987873e-10,2.7530891e-10,1.804455e-10,4.0885354e-11,5.40452e-10,3.6761114e-10
210000,2.8284926e-09,5.0700513e-11,8.309191e-12,1.6304917e-12,8.898016e-11,5.3739443e-11,5.01244e-10,2.713175e-10,1.2737848e-10,3.037592e-11,5.855186e-10,3.4565809e-10
220000,2.9075362e-09,4.8236803e-11,1.0251406e-11,2.1969327e-12,7.994824e-11,5.440869e-11,5.114489e-10,2.537466e-10,1.4592745e-10,3.5626307e-11,5.423787e-10,3.3915823e-10
230000,2.9893772e-09,5.1088467e-11,8.541176e-12,1.390377e-12,8.2738594e-11,5.6666127e-11,5.2742616e-10,2.6984567e-10,1.3802855e-10,2.885406e-11,5.557517e-10,3.4783892e-10
240000,3.0762684e-09,5.1845476e-11,9.4849675e-12,1.777742e-12,8.5843284e-11,5.1813852e-11,5.357357e-10,2.677585e-10,1.4080948e-10,3.193863e-11,5.744669e-10,3.2042385e-10
250000,3.1474905e-09,5.5662922e-11,1.1352968e-11,2.3171007e-12,8.362285e-11,5.040986e-11,5.48135e-10,2.7495622e-10,1.508176e-10,3.591616e-11,5.528963e-10,3.0376346e-10
260000,3.225081e-09,5.7830386e-11,1.2288912e-11,2.529732e-12,9.8065944e-11,5.0604312e-11,5.5746574e-10,2.8510433e-10,1.5992604e-10,3.7182157e-11,5.957472e-10,2.9875927e-10
270000,3.3176155e-09,5.306089e-11,9.543704e-12,1.9121276e-12,8.934012e-11,5.277961e-11,5.450015e-10,2.5791472e-10,1.3339879e-10,3.2428685e-11,5.658482e-10,3.115922e-10
280000,3.3843837e-09,5.2392736e-11,1.4098003e-11,2.886458e-12,8.847845e-11,6.0633644e-11,5.6748556e-10,2.5576652e-10,1.7420321e-10,3.96726e-11,5.582953e-10,3.4009076e-10
