mcsteps,1,2,3,4,5,6,7,8,9,10
0,1987.0,1055.0,977.0,110.0,34.0,0.0,118.0,0.0,0.0,28.0
10000,1987.0,992.0,819.0,110.0,54.0,0.0,210.0,15.0,0.0,28.0
20000,1987.0,917.0,694.0,110.0,74.0,0.0,279.0,19.0,18.0,28.0
30000,1987.0,850.0,580.0,110.0,94.0,0.0,333.0,28.0,20.0,28.0
40000,1987.0,771.0,494.0,110.0,104.0,0.0,360.0,33.0,33.0,28.0
50000,1987.0,700.0,392.0,110.0,117.0,0.0,379.0,46.0,38.0,28.0
60000,1987.0,641.0,314.0,110.0,134.0,0.0,383.0,46.0,51.0,28.0
70000,1987.0,580.0,262.0,110.0,148.0,0.0,356.0,53.0,104.0,28.0
80000,1987.0,503.0,212.0,110.0,158.0,0.0,343.0,41.0,115.0,28.0
90000,1987.0,437.0,175.0,110.0,158.0,0.0,322.0,39.0,111.0,28.0
100000,1987.0,429.0,239.0,119.0,161.0,0.0,314.0,38.0,94.0,32.0
110000,1987.0,384.0,186.0,119.0,167.0,0.0,306.0,39.0,94.0,32.0
120000,1987.0,338.0,143.0,118.0,172.0,0.0,286.0,42.0,139.0,33.0
130000,1987.0,309.0,116.0,117.0,175.0,0.0,270.0,32.0,143.0,34.0
140000,1987.0,279.0,94.0,115.0,172.0,0.0,250.0,33.0,131.0,36.0
150000,1987.0,241.0,75.0,115.0,164.0,0.0,220.0,39.0,125.0,36.0
160000,1987.0,219.0,56.0,115.0,155.0,0.0,196.0,27.0,124.0,36.0
170000,1987.0,198.0,38.0,115.0,137.0,0.0,176.0,17.0,165.0,36.0
180000,1987.0,163.0,24.0,115.0,133.0,0.0,162.0,18.0,150.0,36.0
190000,1987.0,139.0,17.0,114.0,123.0,0.0,143.0,21.0,134.0,37.0
200000,1986.0,141.0,101.0,124.0,106.0,0.0,136.0,15.0,114.0,40.0
210000,1986.0,131.0,79.0,124.0,104.0,0.0,142.0,10.0,92.0,40.0
220000,1986.0,108.0,60.0,124.0,108.0,0.0,135.0,17.0,108.0,40.0
230000,1986.0,93.0,49.0,123.0,108.0,0.0,120.0,17.0,111.0,41.0
240000,1986.0,85.0,39.0,123.0,96.0,0.0,114.0,10.0,109.0,41.0
250000,1986.0,77.0,28.0,123.0,78.0,0.0,101.0,16.0,97.0,41.0
260000,1986.0,70.0,22.0,122.0,75.0,0.0,86.0,11.0,101.0,42.0
270000,1986.0,64.0,21.0,122.0,68.0,0.0,75.0,9.0,115.0,42.0
280000,1986.0,49.0,16.0,120.0,54.0,0.0,63.0,10.0,113.0,44.0
290000,1986.0,41.0,14.0,119.0,47.0,0.0,51.0,8.0,104.0,45.0
300000,1984.0,49.0,89.0,128.0,39.0,0.0,69.0,5.0,92.0,49.0
310000,1984.0,47.0,66.0,127.0,37.0,0.0,76.0,10.0,99.0,50.0
320000,1984.0,40.0,48.0,126.0,38.0,0.0,75.0,8.0,100.0,51.0
330000,1984.0,36.0,33.0,126.0,40.0,0.0,70.0,14.0,89.0,51.0
340000,1984.0,29.0,24.0,125.0,38.0,0.0,62.0,11.0,93.0,52.0
350000,1984.0,25.0,19.0,123.0,36.0,0.0,52.0,6.0,112.0,54.0
360000,1984.0,22.0,13.0,122.0,35.0,0.0,49.0,4.0,107.0,55.0
370000,1984.0,21.0,10.0,121.0,32.0,0.0,43.0,5.0,98.0,56.0
380000,1984.0,15.0,7.0,121.0,28.0,0.0,39.0,6.0,104.0,56.0
390000,1984.0,13.0,2.0,120.0,26.0,0.0,34.0,4.0,103.0,57.0
400000,1984.0,22.0,82.0,130.0,21.0,0.0,46.0,5.0,103.0,60.0
410000,1984.0,15.0,57.0,129.0,24.0,0.0,55.0,6.0,96.0,61.0
420000,1984.0,13.0,40.0,128.0,23.0,0.0,61.0,4.0,105.0,62.0
430000,1984.0,11.0,31.0,128.0,21.0,0.0,52.0,6.0,107.0,62.0
440000,1984.0,9.0,25.0,128.0,21.0,0.0,40.0,13.0,100.0,62.0
450000,1984.0,6.0,14.0,127.0,20.0,0.0,41.0,8.0,115.0,63.0
460000,1984.0,6.0,10.0,126.0,17.0,0.0,40.0,2.0,107.0,64.0
470000,1984.0,6.0,7.0,125.0,13.0,0.0,33.0,7.0,102.0,65.0
480000,1984.0,6.0,7.0,125.0,11.0,0.0,27.0,4.0,111.0,65.0
490000,1984.0,4.0,4.0,123.0,10.0,0.0,25.0,4.0,108.0,67.0
