mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
520000,379,188,0,1.7078673e-09,1.1114477e-14,4.5603334e-28,5.38e-43,8.2773e-41,2.6797972e-11
520000,121,330,0,1.7723044e-09,6.9032294e-11,3.8190707e-16,6.466745e-26,1.13237395e-14,4.1496103e-13
520000,417,414,0,1.5203719e-09,1.7392521e-12,1.06953215e-14,1.8203542e-22,1.4015535e-28,4.922866e-11
520000,52,443,0,1.2975381e-09,5.7130783e-11,5.3457703e-12,9.761559e-16,1.0608349e-13,1.2505054e-10
520000,122,15,0,1.3697738e-09,1.8732875e-11,5.741921e-13,3.0154205e-18,4.251546e-17,2.0281676e-11
520000,271,105,0,1.6030824e-09,5.6541553e-11,2.1475185e-17,1.1242051e-26,3.5311476e-11,2.9258772e-11
520000,265,436,0,1.6759443e-09,1.4963142e-11,1.4414028e-12,2.8816723e-17,9.935986e-18,3.4719397e-11
520000,222,270,0,2.0502242e-09,1.0349233e-11,0.0,0.0,2.4749293e-19,1.915189e-17
520000,28,269,0,1.5035908e-09,3.3352186e-11,3.3921118e-16,5.9561927e-25,4.992071e-16,2.497361e-11
520000,5,347,0,1.2947297e-09,5.2077925e-11,3.9520865e-12,7.55152e-16,5.729113e-17,6.584672e-11
520000,311,315,0,1.952902e-09,2.7289311e-11,7.5985344e-21,1.3459106e-33,1.6381149e-18,2.2766311e-14
520000,248,1,0,1.4857484e-09,4.7098467e-11,2.7752455e-12,1.5382678e-16,1.066486e-13,2.6599953e-11
520000,147,187,0,1.7370699e-09,2.2825828e-11,1.1470375e-15,1.1361097e-23,5.6690343e-14,1.0491511e-13
520000,221,480,0,1.3874414e-09,5.090804e-11,8.0570934e-15,5.160169e-22,4.873641e-14,1.8855932e-10
520000,233,226,0,1.82261e-09,1.3484186e-11,1.8418324e-23,1.831002e-37,2.3541887e-15,1.2767367e-15
520000,140,380,0,1.7635629e-09,2.6511014e-11,2.4657075e-20,5.9340144e-34,3.0902455e-14,6.109998e-11
520000,233,220,0,1.8395218e-09,1.1065174e-12,2.2330727e-18,3.8303583e-28,8.0524364e-26,1.1850465e-12
520000,351,73,0,1.6899006e-09,1.9540448e-12,1.3638244e-12,5.3482077e-17,1.4519427e-20,6.1136235e-11
520000,265,319,0,1.8740283e-09,4.564795e-12,1.9499e-41,0.0,1.5082352e-23,4.2614422e-11
520000,72,321,0,1.7561897e-09,3.4107425e-11,7.609444e-23,1.1601e-40,1.8357435e-16,3.670516e-11
520000,126,111,0,1.7530984e-09,6.582808e-11,5.90387e-19,1.0576065e-31,1.07277034e-13,4.5629132e-11
520000,383,92,0,1.5995427e-09,6.2230104e-12,8.045341e-12,6.542126e-15,4.2670463e-17,1.7519806e-10
520000,99,60,0,1.4708427e-09,3.8631924e-11,9.716022e-11,1.7903536e-11,7.0911853e-12,5.2286307e-11
520000,466,234,0,1.5776134e-09,3.44999e-11,2.2967505e-20,7.577663e-30,2.9115374e-10,2.6875957e-10
520000,245,152,0,1.8052674e-09,2.8675038e-12,6.03363e-21,2.0966767e-34,2.079217e-25,6.691715e-11
520000,257,61,0,1.6245019e-09,2.5032256e-11,1.1038427e-21,1.53666e-36,4.7783685e-18,6.510735e-11
520000,297,175,0,1.7367436e-09,8.7602224e-13,1.9743375e-17,3.114951e-27,1.3917242e-27,7.1398644e-11
520000,244,36,0,1.4097259e-09,1.8276242e-11,1.5385677e-22,1.1730959e-38,3.97598e-20,1.4692459e-11
520000,356,99,0,1.6742393e-09,4.358122e-11,3.2587766e-17,6.392938e-27,2.5532813e-16,1.3293276e-10
520000,486,115,0,1.3668451e-09,8.0747665e-11,2.4322263e-12,4.350861e-16,2.5335276e-10,6.12266e-10
520000,400,54,0,1.5592639e-09,1.7491956e-11,1.7352905e-14,5.079155e-21,1.2373285e-20,4.8323573e-10
520000,347,430,0,1.6893801e-09,5.35074e-11,4.9835136e-13,5.951788e-17,2.0521154e-10,1.45424905e-11
520000,487,354,0,1.1931809e-09,1.9198075e-11,1.0246024e-12,4.2371635e-17,1.6791394e-18,6.570009e-11
520000,119,92,0,1.5108443e-09,7.362409e-11,2.6771517e-19,5.7834525e-30,3.39726e-14,1.2477258e-10
520000,304,179,0,1.6435604e-09,1.4248252e-13,8.3127e-25,2.922e-42,1.51969315e-33,1.9507326e-11
520000,32,461,0,1.3238267e-09,6.2320725e-11,6.2981085e-18,2.7571558e-28,1.6668296e-17,2.150178e-10
520000,177,297,0,1.8621424e-09,3.0526176e-14,2.7849113e-32,0.0,6.23495e-40,1.3898354e-11
520000,127,310,0,1.5743344e-09,2.7895547e-11,1.2275065e-12,5.1610465e-17,3.6141318e-16,1.4723056e-11
520000,105,331,0,1.8661606e-09,5.462845e-12,1.4393315e-15,1.2041199e-24,1.0624413e-21,7.80423e-11
520000,93,335,0,1.8394143e-09,2.0138333e-12,4.4115114e-26,0.0,7.688295e-25,5.899228e-11
520000,24,26,0,1.3886576e-09,5.1544987e-11,2.9034386e-12,5.7830105e-16,7.312672e-15,2.1726726e-10
520000,369,262,0,1.8111764e-09,2.9240287e-11,4.3509817e-15,4.033641e-23,8.402324e-16,2.3792928e-11
520000,80,496,0,1.2406361e-09,5.5905883e-12,1.5260298e-12,2.8993445e-16,1.2661207e-18,3.798014e-10
520000,225,295,0,1.9105468e-09,2.508224e-11,8.4010407e-32,0.0,2.8295616e-10,1.3631754e-11
520000,480,497,0,9.543911e-10,3.3678685e-11,1.9922602e-11,4.5164426e-13,1.6612347e-14,6.920269e-10
520000,85,291,0,1.6050115e-09,2.9553873e-11,2.490044e-11,8.546294e-14,5.1858487e-15,2.9415298e-10
520000,384,248,0,1.7481522e-09,1.0586936e-11,1.6190615e-16,2.0929708e-26,1.6222142e-18,5.9960786e-11
520000,428,47,0,1.4968377e-09,2.6852244e-11,5.9577875e-15,2.2612348e-22,7.075168e-17,2.6508062e-10
520000,391,179,0,1.8466288e-09,2.377746e-13,6.735088e-17,1.0640332e-23,2.5170826e-28,1.6330345e-11
520000,321,239,0,2.0478057e-09,6.3492135e-11,2.7718493e-33,0.0,2.4656854e-10,3.721643e-17
520000,239,126,0,1.7051477e-09,3.5647505e-13,2.68602e-16,8.5890386e-26,2.5900707e-30,7.392805e-11
520000,99,400,0,1.5817553e-09,5.036894e-11,2.092557e-11,6.0812134e-14,1.2643393e-15,4.3952306e-10
520000,387,207,0,1.6140315e-09,2.4792554e-13,1.2025916e-23,5.4296e-41,2.3154867e-32,1.3712621e-10
520000,482,385,0,1.301179e-09,7.3682525e-11,1.1894951e-13,1.8317762e-19,3.729167e-11,7.410705e-11
520000,119,147,0,1.7497747e-09,1.7244607e-11,9.367576e-12,6.8260276e-15,2.3617864e-17,6.45955e-11
520000,268,383,0,1.8763666e-09,5.022048e-11,5.1104276e-13,1.7394242e-17,1.3119287e-14,1.09513405e-10
520000,416,78,0,1.470335e-09,2.6826017e-11,5.6949064e-16,1.327281e-24,4.6997936e-15,8.442453e-12
520000,231,144,0,1.887944e-09,5.423035e-13,4.5573877e-16,2.6613887e-25,5.778316e-32,3.949079e-12
520000,410,493,0,1.5446446e-09,5.990853e-11,6.4088415e-21,9.0852364e-33,1.0312197e-11,2.0569209e-10
520000,375,64,0,1.5135964e-09,1.0115674e-11,1.8053586e-13,2.9968162e-19,3.902518e-20,5.881648e-11
520000,489,149,0,1.2971489e-09,3.545267e-11,1.6516475e-14,3.0652408e-22,9.345494e-15,2.2120529e-10
520000,125,283,0,1.7897415e-09,4.4049056e-11,9.231539e-15,4.6623704e-22,2.1980043e-10,1.1332586e-12
520000,462,278,0,1.4314699e-09,1.6716082e-11,7.295861e-15,1.78261e-20,1.714486e-20,4.638507e-12
520000,320,208,0,1.8435123e-09,1.5758624e-11,3.6781673e-16,5.0429797e-25,1.3383864e-18,3.0837645e-11
520000,337,72,0,1.6361973e-09,2.4272067e-11,5.104445e-13,8.9787056e-18,1.0210653e-15,1.2406767e-10
520000,483,290,0,1.3292647e-09,6.505816e-11,1.2889905e-13,6.479288e-19,2.6753535e-10,1.632487e-10
520000,233,169,0,1.8402029e-09,6.6984114e-13,2.6091076e-18,2.498116e-30,2.2010377e-23,4.0229205e-13
520000,299,55,0,1.6143347e-09,2.5403584e-11,1.9008762e-12,7.0101786e-16,8.4395006e-16,7.211198e-11
520000,348,330,0,1.9116109e-09,1.33443265e-11,3.489533e-22,6.184317e-37,7.984713e-18,2.824453e-10
520000,325,354,0,1.830699e-09,1.2204839e-11,3.6283064e-30,0.0,2.183433e-19,8.848406e-11
520000,98,280,0,1.5512975e-09,7.316484e-11,5.4331463e-13,5.843749e-18,8.96391e-12,1.0031598e-10
520000,397,83,0,1.5512609e-09,1.4263405e-13,6.063047e-14,6.999473e-21,1.4070944e-26,5.76368e-11
520000,273,61,0,1.5115704e-09,4.5080085e-11,1.0170203e-14,7.511889e-21,1.1318942e-14,2.0856667e-11
520000,71,187,0,1.4193733e-09,1.6120601e-11,1.69294e-12,5.2764677e-17,1.840586e-20,1.2078377e-10
520000,355,1,0,1.4609478e-09,6.305631e-13,1.8559945e-11,5.1436482e-14,1.297089e-15,1.72447e-11
520000,328,455,0,1.6013915e-09,1.1870406e-10,2.111087e-13,1.3171117e-18,8.376259e-13,8.721677e-11
520000,17,150,0,1.2837059e-09,2.0750282e-11,2.4201615e-14,2.4963323e-21,9.294399e-17,7.443524e-11
520000,87,468,0,1.2329094e-09,9.732373e-11,3.6325876e-11,1.3664106e-12,6.9774606e-13,2.318406e-10
520000,303,106,0,1.9341424e-09,1.4023188e-11,3.3302432e-18,8.633214e-30,1.2149791e-18,4.268375e-11
520000,361,404,0,1.799448e-09,7.882606e-11,3.208611e-11,3.244545e-13,1.3874685e-14,1.710022e-11
520000,116,227,0,1.6383006e-09,7.582749e-11,1.0598788e-18,6.220899e-31,7.7066534e-14,1.0338532e-11
520000,206,16,0,1.2181495e-09,1.889358e-11,6.5519427e-13,3.6265182e-18,1.0956337e-17,3.1701627e-10
520000,97,246,0,1.5079344e-09,5.3479193e-11,7.7032736e-17,5.505192e-27,1.8069876e-12,1.4859216e-11
520000,398,211,0,1.6792768e-09,5.989771e-12,4.4283317e-18,1.9783993e-30,1.9017428e-19,1.4516842e-10
520000,281,257,0,2.061405e-09,3.243751e-11,4.4702566e-35,0.0,5.725416e-17,9.012316e-17
520000,245,357,0,1.5980913e-09,3.9336222e-11,1.088743e-21,1.00089e-34,4.9715125e-14,2.587486e-11
520000,157,119,0,1.8040001e-09,1.5276783e-11,1.4287667e-19,8.6611505e-31,1.9541668e-15,6.389646e-11
520000,150,478,0,1.2756917e-09,1.5700038e-11,3.5677786e-15,7.1779186e-23,5.8366833e-20,1.9114171e-10
520000,406,80,0,1.5093112e-09,9.660289e-11,1.9420402e-14,1.6910961e-21,1.1297366e-14,1.3263239e-10
520000,196,13,0,1.3673426e-09,5.936923e-11,5.466762e-16,1.3642677e-22,7.610105e-12,9.37231e-11
520000,97,496,0,1.188095e-09,5.840753e-11,3.324354e-11,1.375241e-13,1.7460866e-15,5.1176613e-10
520000,24,22,0,1.3757859e-09,9.6885874e-11,6.2406205e-11,2.6550214e-13,1.9144818e-11,2.545581e-10
520000,113,160,0,1.7170658e-09,9.438708e-12,1.7663283e-14,4.4175055e-22,2.716067e-20,7.3478775e-12
520000,206,251,0,2.1239321e-09,2.9517594e-14,4.9487353e-30,0.0,1.9611793e-37,1.8528403e-13
520000,63,367,0,1.544789e-09,1.4113456e-11,6.686248e-16,5.921344e-24,8.714403e-21,1.832103e-10
520000,411,492,0,1.5405888e-09,6.4780334e-11,1.4482947e-20,2.3564299e-32,3.1463808e-14,1.4236365e-09
520000,482,141,0,1.4732222e-09,5.4335175e-11,2.3946947e-13,3.4262677e-19,5.0007565e-14,1.0010565e-10
520000,276,225,0,1.8284799e-09,2.6977555e-13,0.0,0.0,2.1604879e-33,2.0141462e-10
520000,313,307,0,1.8868338e-09,2.774224e-11,1.2156014e-13,2.2275702e-19,4.0303253e-13,1.877143e-18
520000,212,164,0,1.7516314e-09,6.5001345e-11,1.0675057e-20,1.6178133e-35,9.1892334e-15,1.9322337e-12
520000,474,172,0,1.2488469e-09,5.2610128e-11,1.5913596e-12,3.3907662e-17,3.0106907e-15,3.7181095e-11
520000,304,466,0,1.5086222e-09,4.0159785e-11,5.9832017e-13,3.1679505e-17,8.804492e-14,1.3590536e-10
520000,331,371,0,1.8487422e-09,9.930562e-11,2.7882114e-17,5.8658405e-28,2.0752984e-10,3.901253e-11
520000,264,385,0,1.9167725e-09,4.368008e-11,5.1355353e-16,2.3785409e-23,1.5117678e-15,5.5726323e-11
520000,498,284,0,1.3265533e-09,5.1795773e-11,3.4288717e-19,1.785122e-30,5.669425e-14,1.3399357e-10
520000,464,72,0,1.3306107e-09,1.1977246e-10,4.9877047e-14,1.8880268e-20,2.65653e-09,2.0261812e-10
520000,333,320,0,1.8182875e-09,1.1214127e-11,1.23502966e-29,0.0,1.1320861e-18,7.632865e-12
520000,55,59,0,1.3547561e-09,8.243951e-11,5.5724495e-13,1.4420857e-17,1.4816537e-11,2.7692174e-10
520000,405,162,0,1.7357866e-09,5.2035543e-11,2.2999395e-12,1.264339e-16,8.578698e-13,3.4233467e-11
520000,69,259,0,1.4758877e-09,3.6464103e-11,7.975683e-19,7.279119e-31,2.0039085e-18,1.2278793e-10
520000,405,59,0,1.5389867e-09,1.913434e-11,7.659075e-15,1.915691e-21,1.6436848e-16,1.0991692e-10
520000,487,255,0,1.4644106e-09,3.479899e-11,4.8041544e-16,1.6029043e-25,4.541606e-18,9.412338e-11
520000,137,456,0,1.4462561e-09,1.4629353e-11,3.0992816e-13,8.819559e-19,1.2745269e-17,1.9462056e-10
520000,178,290,0,1.9883035e-09,9.58789e-13,2.5983568e-33,0.0,5.12004e-29,2.9624153e-12
520000,336,234,0,1.9250719e-09,1.6752348e-11,4.4752287e-27,1e-45,7.368998e-19,1.9787813e-14
520000,116,487,0,1.3267237e-09,1.5145387e-11,1.664061e-16,6.9297024e-26,2.2405539e-20,7.663788e-12
520000,425,452,0,1.3612678e-09,7.986517e-11,1.3306931e-15,2.3198735e-24,7.9167806e-14,2.7370037e-10
520000,431,485,0,1.5133933e-09,1.0404197e-10,3.9870413e-11,6.7534324e-13,4.6333634e-14,3.9240466e-10
520000,320,426,0,1.8024608e-09,1.6766437e-11,1.881779e-12,5.65404e-17,2.2205134e-18,4.892194e-11
520000,461,230,0,1.5111556e-09,5.4412464e-11,7.6315736e-17,2.721837e-27,5.5672833e-15,5.2001622e-11
520000,415,327,0,1.5996564e-09,1.5128085e-14,1.492836e-15,5.4137456e-22,1.7065229e-26,1.1706519e-10
520000,5,283,0,1.2645628e-09,2.970815e-11,1.1659633e-11,7.56171e-15,3.702026e-15,9.566834e-11
520000,323,244,0,1.9637028e-09,1.5764222e-11,2.8653177e-37,0.0,1.7031081e-17,4.1441184e-15
520000,99,96,0,1.642604e-09,6.023293e-11,2.0072871e-12,3.6679564e-17,2.4163585e-10,1.6433675e-10
520000,109,208,0,1.7250039e-09,6.504575e-11,2.1281901e-14,3.2375245e-21,1.0554055e-12,2.0888489e-11
520000,172,287,0,1.880447e-09,4.228639e-11,1.0790248e-28,0.0,3.475185e-13,1.4169949e-14
520000,175,178,0,2.0217044e-09,3.3661745e-13,3.3305524e-17,9.0216876e-27,4.671228e-28,7.852444e-17
520000,96,105,0,1.5434066e-09,1.2905861e-11,4.0347142e-11,6.08509e-13,2.1960637e-14,1.08243636e-10
520000,302,16,0,1.5013047e-09,3.3394496e-11,4.4341225e-16,7.6111564e-24,1.6632407e-14,2.6799039e-11
520000,240,403,0,1.8039221e-09,1.0097117e-11,1.4192832e-21,4.7535624e-36,2.2637237e-21,6.92259e-11
520000,484,254,0,1.4952032e-09,5.6740588e-11,1.8291048e-14,1.2496142e-20,5.883893e-16,1.4084817e-10
520000,282,478,0,1.4312695e-09,6.427423e-11,1.4371776e-12,6.080402e-17,1.5330292e-12,1.9650187e-10
520000,94,277,0,1.5242503e-09,2.050026e-11,3.1452823e-11,5.511541e-13,2.2991354e-14,3.611648e-11
520000,147,443,0,1.4882237e-09,5.8288645e-11,2.9745524e-14,8.468168e-19,1.6246159e-12,1.1930427e-10
520000,335,47,0,1.3691691e-09,1.671151e-11,1.2817838e-12,2.2265672e-16,5.716207e-19,6.0232666e-11
