mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
140000,426,453,0,9.186075e-10,2.5383789e-11,5.390927e-15,7.924335e-21,5.744332e-16,5.447777e-13
140000,88,266,0,1.1064336e-09,9.319668e-16,1.3492214e-18,2.422336e-27,2.4614772e-32,8.008029e-13
140000,377,18,0,8.788469e-10,4.062175e-11,8.339449e-23,6.3881616e-34,1.859846e-14,3.9068507e-13
140000,181,176,0,1.127811e-09,3.4383225e-30,0.0,0.0,0.0,0.0
140000,12,150,0,9.422314e-10,2.8995582e-12,4.3048708e-33,0.0,1.4379767e-22,1.5896733e-16
140000,298,450,0,9.934705e-10,8.811828e-15,4.014313e-21,1.1008244e-30,3.5216425e-35,3.808094e-14
140000,490,155,0,9.0625946e-10,2.4434812e-12,5.824973e-24,3.2477942e-35,2.4245013e-22,3.2889358e-16
140000,444,127,0,1.0784437e-09,2.609439e-09,7.3357955e-29,2.7e-44,4.15723e-09,5.681288e-13
140000,14,21,0,8.5289925e-10,2.8229279e-12,3.9479618e-16,1.0138127e-22,2.0027354e-20,1.5988354e-10
140000,15,470,0,9.0604013e-10,1.4445311e-11,6.484751e-17,8.4937884e-24,6.317927e-17,1.6490857e-13
140000,277,120,0,1.0902169e-09,1.099313e-12,0.0,0.0,4.3266907e-24,1.4454196e-25
140000,262,363,0,1.2363021e-09,1.2389477e-15,0.0,0.0,8.4358847e-35,1.7119936e-33
140000,284,278,0,1.1194906e-09,4.4477673e-14,0.0,0.0,2.404952e-29,4.260563e-25
140000,336,272,0,1.2002132e-09,3.6780973e-13,2.254391e-33,0.0,4.872319e-28,0.0
140000,324,105,0,1.1793106e-09,2.4516956e-19,8e-45,0.0,0.0,1.8272979e-11
140000,68,296,0,1.0194399e-09,1.0884846e-13,2.731e-42,0.0,2.2305888e-23,1.9950606e-24
140000,167,185,0,1.1542958e-09,1.8885405e-31,0.0,0.0,0.0,0.0
140000,182,165,0,1.1772476e-09,5.6609487e-24,0.0,0.0,0.0,0.0
140000,390,77,0,1.2455881e-09,7.1591483e-12,1.0628351e-21,4.4024147e-32,4.7693714e-19,2.422986e-18
140000,313,33,0,9.313768e-10,1.6868536e-12,3.4510305e-20,1.0062112e-29,3.4642974e-20,1.6125756e-10
140000,340,323,0,1.0905669e-09,4.8471018e-18,1.6181063e-29,0.0,2.78376e-40,3.177233e-38
140000,346,241,0,1.1032102e-09,1.297946e-11,0.0,0.0,1.8915501e-17,2.857475e-16
140000,379,350,0,1.1803959e-09,1.1882589e-11,5.0320193e-27,2.44e-43,1.2300349e-17,2.7644712e-16
140000,484,362,0,1.0031324e-09,2.7508113e-14,1.29941e-13,3.4931056e-18,3.9354854e-21,3.799968e-21
140000,88,121,0,1.043781e-09,9.832451e-13,4.946466e-29,4.83e-43,1.2912328e-21,1.7431545e-14
140000,241,141,0,1.1091678e-09,2.7106166e-15,0.0,0.0,3.083397e-31,5.4164337e-18
140000,422,366,0,1.0679451e-09,1.3983802e-16,4.9148413e-20,1.9711977e-28,3.6985194e-34,5.767369e-17
140000,99,114,0,1.048967e-09,1.2790875e-14,1.0568463e-21,1.20621744e-32,5.5757326e-33,4.224933e-14
140000,187,108,0,1.3105732e-09,2.6001262e-11,1.0604365e-32,0.0,1.9368825e-15,6.707462e-18
140000,126,239,0,1.3288892e-09,3.8209954e-13,2.2789008e-37,0.0,1.3987049e-19,1.320724e-19
140000,253,483,0,8.8759494e-10,7.897745e-12,3.8303054e-15,1.89947e-20,3.4420724e-20,6.4869356e-13
140000,14,170,0,9.386891e-10,7.775208e-11,2.059035e-18,7.3601906e-26,1.3627263e-14,7.6626505e-10
140000,314,50,0,9.693049e-10,1.8240883e-13,5.9626326e-20,1.8093453e-29,1.930063e-27,5.003692e-14
140000,354,70,0,1.1999152e-09,4.1296615e-12,5.9030383e-24,9.098373e-37,2.6904084e-21,1.2926113e-20
140000,416,275,0,1.2651128e-09,8.311324e-15,8.339445e-23,6.3881616e-34,1.1595649e-34,3.1663136e-12
140000,49,471,0,8.5875357e-10,1.3552959e-12,2.6313055e-13,8.132432e-18,5.6892133e-19,2.0393529e-11
140000,399,222,0,1.1771194e-09,6.5059415e-25,5.602789e-39,0.0,0.0,1.5642052e-13
140000,336,403,0,1.1139017e-09,1.9752017e-12,7.352906e-11,8.8381304e-13,1.2984066e-13,5.1384626e-12
140000,291,481,0,9.2100616e-10,1.2094079e-10,1.5677176e-20,3.1551484e-31,2.8246194e-12,4.516661e-19
140000,471,103,0,9.869254e-10,1.5335962e-13,1.2736548e-12,8.654159e-16,1.1928606e-17,2.621243e-19
140000,199,190,0,1.1237885e-09,0.0,0.0,0.0,0.0,0.0
140000,362,363,0,1.162647e-09,9.0066594e-13,9.000862e-14,8.5892563e-19,3.4604387e-22,2.4659787e-16
140000,272,104,0,1.1771049e-09,2.2305134e-18,0.0,0.0,2.7722e-41,8.394406e-34
140000,54,122,0,1.1028842e-09,8.678086e-12,2.3427798e-23,1.7439902e-34,2.291101e-16,2.1634598e-10
140000,413,406,0,1.0445537e-09,1.8657106e-10,5.400308e-22,1.6064253e-33,8.96891e-11,8.07745e-20
140000,347,225,0,1.2225898e-09,8.267911e-19,0.0,0.0,6e-45,1.9477529e-18
140000,328,106,0,1.1107174e-09,6.0500786e-21,3e-44,0.0,0.0,1.7401319e-13
140000,497,336,0,8.809909e-10,3.3402398e-19,5.822912e-14,1.3656735e-18,1.4929216e-21,5.5582607e-15
140000,234,435,0,1.0867252e-09,2.3717547e-10,1.0841645e-18,3.759676e-26,5.6325788e-11,3.0965244e-15
140000,372,320,0,1.1197592e-09,4.3400393e-20,2.0515933e-34,0.0,0.0,1.3925089e-22
140000,457,263,0,9.667969e-10,2.8518647e-14,1.5701384e-12,8.265685e-16,1.04715995e-17,6.755534e-15
140000,277,290,0,1.4400984e-09,1.4013988e-16,0.0,0.0,8.101857e-37,2.943782e-20
140000,97,445,0,1.0497333e-09,7.1651826e-13,1.4910708e-18,4.4499166e-26,1.9996987e-22,1.06570826e-13
140000,85,216,0,1.3321513e-09,8.3136766e-16,0.0,0.0,2.3046516e-32,1.4471881e-24
140000,308,236,0,1.3110238e-09,6.7126154e-16,0.0,0.0,4.4165e-39,3.4638247e-36
140000,345,207,0,1.1945224e-09,1.2276275e-14,0.0,0.0,4.8742255e-30,1.764636e-28
140000,122,437,0,1.0050827e-09,6.34054e-13,7.6368036e-18,4.0803156e-24,7.8815216e-25,3.9787013e-13
140000,119,226,0,1.2055359e-09,4.2364927e-20,2.3825094e-28,5.86e-43,0.0,2.7884914e-24
140000,32,141,0,1.0123125e-09,1.3767901e-11,1.3981114e-38,0.0,4.7575924e-19,5.7115217e-18
140000,481,146,0,9.203013e-10,6.7064385e-20,6.6348314e-18,1.727264e-26,1.2627047e-32,1.1850188e-12
140000,442,308,0,1.205861e-09,3.9661074e-17,5.272587e-19,1.0942702e-27,7.6766843e-34,4.103805e-12
140000,137,204,0,1.2335656e-09,3.0415579e-22,6.757756e-31,0.0,0.0,3.4853504e-36
140000,423,447,0,9.0049984e-10,1.4390919e-13,6.5148867e-23,4.228696e-35,2.2305891e-23,7.369518e-17
140000,490,310,0,1.0023073e-09,9.349929e-17,2.394463e-12,1.4277893e-15,1.8633565e-17,2.4690656e-11
140000,306,111,0,1.1255722e-09,7.638678e-12,1.510048e-33,0.0,1.8221567e-18,6.839667e-16
140000,104,119,0,1.0721312e-09,2.3777346e-15,7.7297115e-13,1.04706176e-16,4.0758668e-19,6.328423e-17
140000,223,78,0,1.1215873e-09,8.4314035e-11,4.3584176e-16,1.01220295e-22,4.8172397e-14,9.22228e-15
140000,376,373,0,1.2871799e-09,8.8856e-11,2.7806595e-25,3.58014e-40,5.9799713e-15,1.5609398e-15
140000,285,271,0,1.1633661e-09,1.5323756e-13,0.0,0.0,3.8582258e-28,5.0089427e-31
140000,337,107,0,1.2274349e-09,1.2382232e-14,6.634321e-39,0.0,2.8761766e-30,5.887849e-20
140000,393,300,0,1.0179475e-09,2.2131747e-20,1.7781e-40,0.0,0.0,4.0881218e-17
140000,427,239,0,1.0065758e-09,7.1943883e-12,4.9709422e-17,7.2411337e-25,3.4914945e-20,1.1422788e-13
140000,123,64,0,1.0300897e-09,4.318608e-15,1.2605027e-10,2.1875104e-12,3.5124356e-13,2.3168056e-15
140000,335,282,0,1.3855121e-09,1.0282694e-13,1.5642766e-27,2.47102e-40,4.599787e-30,0.0
140000,335,4,0,9.631183e-10,2.0454129e-13,7.7899e-33,0.0,4.8611426e-31,5.6490735e-14
140000,61,158,0,1.2575242e-09,1.8933594e-14,4.6094904e-28,6.346e-42,2.401003e-31,1.5632667e-22
140000,448,105,0,1.0962061e-09,5.229876e-14,1.7152588e-21,1.1758022e-31,1.4836986e-30,1.8308725e-17
140000,416,102,0,1.1914086e-09,3.6688663e-10,1.5904209e-14,2.7339457e-20,2.914902e-11,2.3780916e-14
140000,357,352,0,1.1677278e-09,1.4155486e-11,2.0627817e-23,7.0618196e-37,6.317927e-17,7.506589e-17
140000,336,291,0,1.170829e-09,2.9640218e-19,2.5300826e-32,0.0,0.0,0.0
140000,369,118,0,1.2738498e-09,9.669708e-23,3.0205847e-24,7.643536e-38,0.0,5.4156876e-28
140000,175,388,0,1.2837557e-09,8.466423e-17,1.9296127e-22,3.9938255e-32,1.0491367e-38,2.6979817e-14
140000,286,86,0,1.0796655e-09,7.428541e-12,2.275253e-24,2.4404884e-37,3.9700862e-19,2.7201444e-18
140000,4,155,0,9.024127e-10,7.0833816e-12,1.304445e-26,3.89944e-39,3.8227546e-21,2.7409142e-18
140000,20,279,0,1.0492452e-09,2.5264586e-13,5.411613e-18,4.343019e-26,2.7304806e-29,5.094462e-12
140000,97,36,0,8.8281077e-10,8.239942e-11,4.802971e-11,2.9026133e-13,2.924377e-14,8.851934e-12
140000,475,332,0,9.558649e-10,1.3359952e-12,2.799099e-19,3.2068542e-29,9.91993e-22,1.0413277e-14
140000,291,198,0,1.11104e-09,4.1291717e-15,0.0,0.0,2.2750587e-33,0.0
140000,368,24,0,1.0557859e-09,2.3460405e-12,4.1481473e-14,8.6234876e-19,5.1325777e-21,2.2165757e-17
140000,366,85,0,1.1751967e-09,4.8075264e-13,5.940501e-16,1.700793e-22,7.937914e-24,2.0840757e-15
140000,124,358,0,1.1594329e-09,1.06381736e-20,1.4258345e-20,0.0,0.0,8.969533e-35
140000,78,410,0,1.2088246e-09,4.254684e-12,1.8141085e-21,1.1788757e-31,2.765142e-18,1.0699704e-15
140000,353,332,0,1.2074809e-09,2.2667428e-12,1.1212139e-37,0.0,4.2173335e-21,1.8504453e-22
140000,423,368,0,1.0484061e-09,2.5528667e-15,6.7515285e-21,4.8178552e-30,1.6759458e-36,2.3255226e-15
140000,379,186,0,1.2273875e-09,7.433628e-19,1.107301e-37,0.0,0.0,1.6927476e-21
140000,189,309,0,1.2256773e-09,5.375246e-13,0.0,0.0,4.7586527e-26,6.9058524e-24
140000,154,492,0,9.491485e-10,7.8681907e-13,4.59227e-26,9.86382e-40,5.5247615e-23,1.2994199e-10
140000,458,367,0,9.657363e-10,1.3971563e-14,1.0778315e-15,9.882526e-22,8.971992e-26,1.40855735e-14
