meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,7.967834e-10,0.0,0.0,0.0,0.0,0.0,2.786413e-10,0.0,0.0,0.0,0.0,0.0
10000,7.4068063e-10,4.8798383e-12,0.0,0.0,8.838644e-12,0.0,3.6088896e-10,1.0513111e-10,0.0,0.0,1.9059526e-10,0.0
20000,7.497022e-10,1.0618209e-11,4.395589e-12,9.130612e-13,2.063764e-11,1.3028529e-23,3.819799e-10,1.546492e-10,1.2328562e-10,2.5609155e-11,2.8325686e-10,6.29736e-22
30000,7.8708084e-10,1.847168e-11,1.4731234e-12,3.0467257e-13,3.36386e-11,6.4586583e-12,3.9266032e-10,2.0304156e-10,7.123989e-11,1.4797977e-11,3.687184e-10,1.375292e-10
40000,8.15148e-10,2.8015439e-11,1.2906564e-11,2.7337783e-12,5.5246564e-11,4.0010096e-12,4.019577e-10,2.4878558e-10,2.078673e-10,4.4051866e-11,4.5966678e-10,1.0706546e-10
50000,8.517285e-10,3.1290148e-11,1.9538185e-11,4.0479334e-12,6.351644e-11,1.189756e-11,4.127353e-10,2.5969554e-10,2.590014e-10,5.3799992e-11,4.879143e-10,1.8639058e-10
60000,8.845603e-10,4.1699078e-11,2.1787063e-11,4.615398e-12,8.042856e-11,2.4066745e-11,4.2186862e-10,3.0001374e-10,2.7090272e-10,5.716028e-11,5.500474e-10,2.630096e-10
70000,9.251068e-10,4.7595077e-11,1.5126204e-11,3.1440137e-12,8.834981e-11,2.0003438e-11,4.2602136e-10,3.1591016e-10,2.2329329e-10,4.721144e-11,5.8342176e-10,2.4190963e-10
80000,9.579095e-10,5.9083405e-11,2.2849994e-11,4.7632853e-12,1.1365797e-10,3.517131e-11,4.2683232e-10,3.474456e-10,2.7480546e-10,5.795089e-11,6.561373e-10,3.195736e-10
90000,9.997381e-10,7.103565e-11,1.7075638e-11,3.3365743e-12,1.2649082e-10,3.8417963e-11,4.2907788e-10,3.8199702e-10,2.2982873e-10,4.808072e-11,6.9865613e-10,3.2978115e-10
100000,1.0423185e-09,7.443535e-11,1.956967e-11,3.990237e-12,1.3696257e-10,3.895166e-11,4.2849152e-10,3.9035705e-10,2.5657096e-10,5.3252576e-11,7.2460543e-10,3.3157507e-10
110000,1.0691474e-09,8.839852e-11,2.5236237e-11,5.2354367e-12,1.6362724e-10,4.1433364e-11,4.3429077e-10,4.2288498e-10,2.8790226e-10,6.0679954e-11,7.96708e-10,3.3806768e-10
120000,1.1044401e-09,8.8003674e-11,3.7093165e-11,7.489159e-12,1.6132008e-10,6.30259e-11,4.3916404e-10,4.2112683e-10,3.538636e-10,7.291236e-11,7.8679396e-10,4.1635193e-10
130000,1.1508797e-09,7.819034e-11,1.7832973e-11,3.2665925e-12,1.4171127e-10,9.3436946e-11,4.3812004e-10,3.9304257e-10,2.2770291e-10,4.699432e-11,7.36961e-10,5.0863697e-10
140000,1.184884e-09,8.9787296e-11,1.8562225e-11,3.764873e-12,1.5717223e-10,9.919651e-11,4.466724e-10,4.2078302e-10,2.3527177e-10,5.0577816e-11,7.870519e-10,5.2146903e-10
150000,1.2370531e-09,1.06039205e-10,3.0735862e-11,6.0899996e-12,1.8701783e-10,9.1352724e-11,4.3675355e-10,4.51929e-10,3.1068972e-10,6.503772e-11,8.367421e-10,4.9554594e-10
160000,1.2735304e-09,1.003663e-10,2.4102265e-11,4.799247e-12,1.8149089e-10,7.903372e-11,4.3231713e-10,4.360511e-10,2.6884506e-10,5.7245476e-11,8.451867e-10,4.4989473e-10
170000,1.3098478e-09,1.083437e-10,1.9355429e-11,3.756385e-12,1.8283962e-10,8.198861e-11,4.3421203e-10,4.546181e-10,2.4741054e-10,5.1224167e-11,8.3436236e-10,4.5994367e-10
180000,1.3554061e-09,1.0799938e-10,2.5701977e-11,5.2048674e-12,1.9778253e-10,1.04653446e-10,4.3093268e-10,4.5056844e-10,2.7605293e-10,5.907702e-11,8.863058e-10,5.2467763e-10
190000,1.3991298e-09,9.5098464e-11,1.1172265e-11,2.2456553e-12,1.5769393e-10,1.15319275e-10,4.2732165e-10,4.1353404e-10,1.6821167e-10,3.782373e-11,7.748757e-10,5.421981e-10
200000,1.4322656e-09,9.2772366e-11,2.6869167e-11,5.990947e-12,1.6011631e-10,1.00005275e-10,4.2516995e-10,4.016968e-10,2.726192e-10,6.191501e-11,7.6707884e-10,4.9271554e-10
210000,1.4759586e-09,8.3521336e-11,1.373259e-11,2.6820896e-12,1.4101066e-10,9.542838e-11,4.2311318e-10,3.735444e-10,1.851707e-10,4.0811583e-11,7.3987666e-10,4.823193e-10
220000,1.5161592e-09,8.2634705e-11,1.8281232e-11,3.2724299e-12,1.3454188e-10,8.4937696e-11,4.2667234e-10,3.71775e-10,2.1620361e-10,4.5752048e-11,7.2307166e-10,4.4730922e-10
230000,1.5589618e-09,8.149136e-11,2.1858876e-11,4.817489e-12,1.4352868e-10,1.0287878e-10,4.2582518e-10,3.6712788e-10,2.4858526e-10,5.5836894e-11,7.254854e-10,4.998106e-10
240000,1.5939599e-09,7.2071016e-11,2.0111768e-11,3.9753253e-12,1.329939e-10,9.99484e-11,4.193375e-10,3.3321015e-10,2.4192612e-10,5.1495825e-11,6.967566e-10,4.894805e-10
250000,1.6277184e-09,7.47351e-11,1.6048756e-11,3.2496041e-12,1.2644674e-10,1.1182063e-10,4.1784917e-10,3.38972e-10,2.0175225e-10,4.387206e-11,6.788914e-10,5.186248e-10
260000,1.6711075e-09,8.1075084e-11,1.9154114e-11,3.6011153e-12,1.3650832e-10,1.0309477e-10,4.2057607e-10,3.5579922e-10,2.2670722e-10,4.8111355e-11,7.0937517e-10,4.8701493e-10
270000,1.7120757e-09,7.637739e-11,2.3146412e-11,5.150391e-12,1.3292933e-10,1.0484356e-10,4.2320517e-10,3.4468844e-10,2.527003e-10,5.6148985e-11,7.1167966e-10,4.9409593e-10
280000,1.7435442e-09,7.061551e-11,1.16488685e-11,2.3225842e-12,1.3220998e-10,1.2421322e-10,4.1016315e-10,3.2280886e-10,1.684974e-10,3.6649274e-11,6.9139733e-10,5.3591387e-10
290000,1.7787469e-09,6.511299e-11,1.9424186e-11,3.837615e-12,1.08319256e-10,1.1814195e-10,4.063031e-10,2.9476263e-10,2.2448661e-10,4.847848e-11,6.2318506e-10,5.2274596e-10
300000,1.8107628e-09,5.4302104e-11,1.73732e-11,3.0482893e-12,8.557481e-11,1.2760659e-10,4.1022236e-10,2.6448768e-10,2.0839579e-10,4.3157474e-11,5.6622973e-10,5.443477e-10
310000,1.8517061e-09,5.4720825e-11,7.597279e-12,1.2502062e-12,7.999216e-11,1.2438141e-10,4.2520137e-10,2.582265e-10,9.8587534e-11,2.3502901e-11,5.384795e-10,5.2658816e-10
320000,1.8613683e-09,6.252508e-11,8.952012e-12,1.3954083e-12,1.1006595e-10,1.3455347e-10,4.19249e-10,2.7954491e-10,1.2221531e-10,2.6002075e-11,6.3455324e-10,5.5807936e-10
330000,1.8993145e-09,6.889881e-11,7.479202e-12,1.5718805e-12,1.1030393e-10,1.3060726e-10,4.2131792e-10,2.9891994e-10,9.1406584e-11,2.4955251e-11,6.2590855e-10,5.327675e-10
340000,1.9399151e-09,6.224533e-11,1.0551564e-11,2.0678706e-12,1.03852524e-10,1.2602035e-10,4.2058512e-10,2.7949185e-10,1.2574192e-10,2.974523e-11,5.9822836e-10,5.1540944e-10
350000,1.9659065e-09,6.179481e-11,1.8480883e-11,3.4091016e-12,1.0110974e-10,1.01785504e-10,4.1851403e-10,2.7783514e-10,2.1122215e-10,4.4318053e-11,6.050963e-10,4.4603293e-10
360000,1.991866e-09,5.72999e-11,1.1147036e-11,1.7576305e-12,9.308764e-11,1.1544845e-10,4.1056986e-10,2.5662583e-10,1.4958478e-10,3.102799e-11,5.6874033e-10,4.7865883e-10
370000,2.0353128e-09,5.88548e-11,1.217442e-11,2.0085914e-12,8.448276e-11,1.10784916e-10,4.1151874e-10,2.6416636e-10,1.5249552e-10,3.212146e-11,5.339559e-10,4.6387041e-10
