mcsteps,1,2,3,4,5,6,7,8,9,10
0,100.0,1060.0,967.0,109.0,28.0,0.0,125.0,0.0,0.0,29.0
10000,100.0,979.0,829.0,109.0,61.0,0.0,214.0,9.0,1.0,29.0
20000,100.0,888.0,679.0,108.0,85.0,0.0,286.0,24.0,14.0,29.0
30000,100.0,809.0,577.0,108.0,106.0,0.0,323.0,33.0,27.0,29.0
40000,100.0,727.0,483.0,108.0,120.0,0.0,347.0,41.0,39.0,29.0
50000,100.0,666.0,418.0,108.0,138.0,0.0,353.0,28.0,50.0,29.0
60000,100.0,617.0,353.0,108.0,144.0,0.0,353.0,40.0,33.0,29.0
70000,100.0,559.0,293.0,106.0,152.0,0.0,343.0,41.0,82.0,31.0
80000,100.0,511.0,241.0,105.0,156.0,0.0,332.0,37.0,97.0,32.0
90000,100.0,454.0,190.0,105.0,158.0,0.0,303.0,50.0,96.0,32.0
100000,100.0,438.0,246.0,115.0,167.0,0.0,300.0,43.0,102.0,35.0
110000,100.0,389.0,197.0,115.0,176.0,0.0,287.0,37.0,107.0,35.0
120000,100.0,345.0,163.0,115.0,182.0,0.0,271.0,30.0,155.0,35.0
130000,100.0,322.0,132.0,114.0,174.0,0.0,246.0,39.0,139.0,36.0
140000,100.0,296.0,108.0,114.0,162.0,0.0,217.0,41.0,128.0,36.0
150000,100.0,267.0,83.0,114.0,154.0,0.0,206.0,22.0,127.0,36.0
160000,100.0,237.0,71.0,114.0,151.0,0.0,180.0,32.0,114.0,36.0
170000,100.0,209.0,56.0,114.0,139.0,0.0,168.0,18.0,151.0,36.0
180000,100.0,182.0,40.0,114.0,130.0,0.0,145.0,27.0,133.0,36.0
190000,100.0,164.0,29.0,114.0,113.0,0.0,134.0,11.0,122.0,36.0
200000,100.0,165.0,101.0,123.0,95.0,0.0,128.0,22.0,118.0,40.0
210000,100.0,152.0,82.0,123.0,89.0,0.0,124.0,16.0,107.0,40.0
220000,100.0,141.0,61.0,123.0,89.0,1.0,122.0,17.0,125.0,40.0
230000,100.0,124.0,51.0,123.0,89.0,1.0,107.0,14.0,125.0,40.0
240000,100.0,105.0,41.0,123.0,87.0,1.0,98.0,14.0,107.0,40.0
250000,100.0,92.0,32.0,122.0,77.0,1.0,86.0,12.0,106.0,41.0
260000,100.0,82.0,24.0,122.0,73.0,0.0,84.0,9.0,93.0,41.0
270000,100.0,65.0,21.0,122.0,66.0,0.0,70.0,11.0,107.0,41.0
280000,100.0,54.0,15.0,122.0,58.0,0.0,60.0,9.0,104.0,41.0
290000,100.0,47.0,12.0,121.0,48.0,0.0,56.0,5.0,90.0,42.0
300000,100.0,53.0,87.0,130.0,39.0,0.0,67.0,8.0,83.0,46.0
310000,100.0,47.0,59.0,129.0,36.0,0.0,86.0,5.0,93.0,47.0
320000,100.0,40.0,43.0,129.0,37.0,0.0,85.0,13.0,79.0,47.0
330000,100.0,38.0,33.0,129.0,38.0,0.0,83.0,9.0,81.0,47.0
340000,100.0,30.0,24.0,129.0,39.0,0.0,73.0,12.0,83.0,47.0
350000,100.0,28.0,18.0,129.0,33.0,0.0,70.0,5.0,99.0,47.0
360000,100.0,24.0,11.0,129.0,32.0,0.0,60.0,9.0,96.0,47.0
370000,100.0,20.0,9.0,129.0,32.0,0.0,57.0,4.0,95.0,47.0
380000,100.0,13.0,5.0,129.0,30.0,0.0,51.0,4.0,104.0,47.0
390000,100.0,12.0,3.0,127.0,22.0,0.0,42.0,8.0,100.0,49.0
400000,100.0,21.0,88.0,136.0,19.0,0.0,50.0,5.0,100.0,53.0
410000,100.0,18.0,60.0,133.0,17.0,0.0,63.0,9.0,102.0,56.0
420000,100.0,16.0,45.0,132.0,13.0,0.0,61.0,9.0,115.0,57.0
430000,100.0,14.0,36.0,131.0,13.0,0.0,56.0,8.0,113.0,58.0
440000,100.0,13.0,22.0,130.0,12.0,0.0,49.0,12.0,110.0,59.0
450000,100.0,11.0,15.0,130.0,9.0,0.0,46.0,5.0,126.0,59.0
460000,100.0,11.0,13.0,128.0,9.0,0.0,32.0,10.0,121.0,61.0
470000,100.0,10.0,9.0,127.0,8.0,0.0,30.0,4.0,120.0,62.0
480000,100.0,8.0,9.0,126.0,7.0,0.0,23.0,3.0,128.0,63.0
490000,100.0,8.0,7.0,125.0,6.0,0.0,21.0,3.0,122.0,64.0
500000,100.0,15.0,83.0,132.0,6.0,0.0,42.0,2.0,117.0,70.0
510000,100.0,14.0,62.0,130.0,6.0,0.0,51.0,6.0,120.0,72.0
520000,100.0,12.0,45.0,130.0,5.0,0.0,54.0,7.0,123.0,72.0
530000,100.0,10.0,36.0,130.0,5.0,0.0,53.0,8.0,122.0,72.0
540000,100.0,8.0,31.0,130.0,5.0,0.0,48.0,4.0,135.0,72.0
550000,100.0,7.0,20.0,127.0,6.0,0.0,49.0,5.0,134.0,75.0
560000,100.0,6.0,12.0,126.0,5.0,0.0,42.0,3.0,133.0,76.0
570000,100.0,6.0,7.0,125.0,4.0,0.0,33.0,9.0,141.0,77.0
580000,100.0,5.0,2.0,124.0,4.0,0.0,34.0,2.0,139.0,78.0
590000,100.0,4.0,0.0,124.0,4.0,0.0,27.0,7.0,130.0,78.0
600000,100.0,13.0,69.0,134.0,5.0,0.0,53.0,5.0,137.0,81.0
610000,100.0,11.0,53.0,131.0,6.0,0.0,54.0,7.0,131.0,84.0
620000,100.0,10.0,44.0,129.0,7.0,0.0,49.0,9.0,141.0,86.0
630000,100.0,8.0,32.0,126.0,8.0,0.0,49.0,4.0,144.0,89.0
640000,100.0,8.0,27.0,123.0,7.0,0.0,39.0,10.0,141.0,92.0
650000,100.0,7.0,17.0,123.0,7.0,0.0,38.0,7.0,154.0,92.0
660000,100.0,7.0,15.0,119.0,6.0,0.0,32.0,5.0,156.0,96.0
670000,100.0,6.0,13.0,118.0,4.0,0.0,26.0,5.0,163.0,97.0
680000,100.0,5.0,9.0,117.0,3.0,0.0,25.0,2.0,167.0,98.0
690000,100.0,4.0,5.0,117.0,3.0,0.0,24.0,3.0,169.0,98.0
700000,100.0,14.0,76.0,126.0,2.0,0.0,48.0,2.0,170.0,102.0
710000,100.0,12.0,49.0,125.0,3.0,0.0,55.0,5.0,179.0,103.0
720000,100.0,11.0,36.0,125.0,4.0,0.0,43.0,11.0,191.0,103.0
730000,100.0,10.0,29.0,125.0,5.0,0.0,39.0,8.0,194.0,103.0
740000,100.0,9.0,18.0,124.0,5.0,0.0,37.0,5.0,207.0,104.0
750000,100.0,8.0,11.0,124.0,5.0,0.0,37.0,3.0,205.0,104.0
760000,100.0,7.0,9.0,123.0,4.0,0.0,23.0,8.0,214.0,105.0
770000,100.0,5.0,7.0,122.0,5.0,0.0,17.0,4.0,213.0,106.0
780000,100.0,4.0,6.0,121.0,6.0,0.0,15.0,1.0,218.0,107.0
790000,100.0,4.0,6.0,116.0,5.0,0.0,11.0,3.0,213.0,112.0
800000,100.0,14.0,79.0,124.0,3.0,0.0,37.0,1.0,215.0,117.0
810000,100.0,14.0,53.0,123.0,3.0,0.0,53.0,4.0,206.0,118.0
820000,100.0,10.0,36.0,122.0,4.0,0.0,53.0,8.0,218.0,119.0
830000,100.0,9.0,27.0,121.0,3.0,0.0,49.0,7.0,224.0,120.0
840000,100.0,8.0,18.0,119.0,3.0,0.0,45.0,3.0,240.0,122.0
850000,100.0,7.0,14.0,117.0,2.0,0.0,37.0,2.0,240.0,124.0
860000,100.0,7.0,11.0,117.0,1.0,0.0,31.0,5.0,246.0,124.0
870000,100.0,5.0,7.0,117.0,1.0,0.0,29.0,3.0,254.0,124.0
880000,100.0,4.0,5.0,115.0,1.0,0.0,26.0,1.0,257.0,126.0
890000,100.0,4.0,5.0,114.0,0.0,0.0,22.0,2.0,260.0,127.0
900000,100.0,11.0,75.0,123.0,3.0,0.0,48.0,2.0,257.0,131.0
910000,100.0,9.0,57.0,122.0,3.0,0.0,53.0,2.0,266.0,132.0
920000,100.0,9.0,35.0,121.0,3.0,0.0,57.0,6.0,267.0,133.0
930000,100.0,7.0,27.0,118.0,3.0,0.0,55.0,5.0,277.0,136.0
940000,100.0,6.0,19.0,117.0,3.0,0.0,51.0,6.0,288.0,137.0
950000,100.0,6.0,16.0,116.0,3.0,0.0,39.0,8.0,291.0,138.0
960000,100.0,6.0,9.0,115.0,3.0,0.0,35.0,4.0,304.0,139.0
970000,100.0,5.0,7.0,114.0,3.0,0.0,32.0,2.0,297.0,140.0
980000,100.0,4.0,4.0,110.0,4.0,0.0,27.0,3.0,303.0,144.0
990000,100.0,4.0,3.0,110.0,4.0,0.0,23.0,2.0,308.0,144.0
1000000,100.0,14.0,77.0,116.0,4.0,0.0,46.0,1.0,303.0,151.0
