mcsteps,1,2,3,4,5,6,7,8,9,10
0,993.0,1067.0,973.0,110.0,24.0,0.0,120.0,0.0,0.0,28.0
10000,993.0,981.0,818.0,110.0,53.0,0.0,227.0,12.0,1.0,28.0
20000,993.0,899.0,693.0,110.0,81.0,0.0,275.0,28.0,19.0,28.0
30000,993.0,827.0,597.0,110.0,95.0,0.0,314.0,30.0,32.0,28.0
40000,993.0,748.0,490.0,110.0,102.0,0.0,351.0,36.0,35.0,28.0
50000,993.0,667.0,399.0,110.0,121.0,0.0,370.0,34.0,43.0,28.0
60000,993.0,605.0,343.0,109.0,132.0,0.0,355.0,41.0,45.0,29.0
70000,993.0,546.0,273.0,109.0,151.0,0.0,338.0,49.0,98.0,29.0
80000,993.0,483.0,223.0,109.0,159.0,0.0,319.0,41.0,111.0,29.0
90000,993.0,422.0,189.0,109.0,154.0,0.0,303.0,35.0,106.0,29.0
100000,993.0,410.0,236.0,119.0,158.0,0.0,314.0,35.0,89.0,32.0
110000,993.0,375.0,190.0,118.0,156.0,1.0,300.0,34.0,87.0,33.0
120000,993.0,341.0,158.0,117.0,152.0,1.0,264.0,48.0,133.0,34.0
130000,993.0,316.0,127.0,115.0,142.0,1.0,256.0,19.0,148.0,36.0
140000,993.0,286.0,102.0,115.0,139.0,1.0,227.0,36.0,130.0,36.0
150000,993.0,250.0,87.0,114.0,145.0,1.0,204.0,28.0,126.0,37.0
160000,993.0,222.0,70.0,112.0,135.0,1.0,191.0,19.0,104.0,39.0
170000,993.0,200.0,57.0,112.0,120.0,1.0,174.0,18.0,130.0,39.0
180000,993.0,177.0,43.0,112.0,110.0,1.0,159.0,20.0,124.0,39.0
190000,993.0,157.0,34.0,112.0,98.0,0.0,128.0,35.0,106.0,39.0
200000,993.0,159.0,116.0,121.0,77.0,0.0,128.0,13.0,112.0,43.0
210000,993.0,142.0,97.0,121.0,78.0,0.0,131.0,6.0,108.0,43.0
220000,993.0,124.0,77.0,121.0,79.0,0.0,128.0,11.0,123.0,43.0
230000,993.0,109.0,65.0,121.0,79.0,0.0,112.0,18.0,120.0,43.0
240000,993.0,97.0,55.0,121.0,77.0,0.0,102.0,12.0,120.0,43.0
250000,993.0,90.0,41.0,121.0,75.0,0.0,100.0,14.0,92.0,43.0
260000,993.0,76.0,31.0,118.0,74.0,0.0,94.0,9.0,88.0,46.0
270000,993.0,64.0,23.0,118.0,68.0,0.0,80.0,15.0,102.0,46.0
280000,993.0,55.0,14.0,118.0,63.0,0.0,83.0,4.0,103.0,46.0
290000,993.0,45.0,8.0,118.0,48.0,1.0,79.0,9.0,89.0,46.0
300000,993.0,51.0,96.0,126.0,40.0,1.0,82.0,6.0,77.0,51.0
310000,993.0,45.0,66.0,124.0,43.0,1.0,97.0,6.0,87.0,53.0
320000,993.0,37.0,47.0,124.0,47.0,1.0,93.0,11.0,90.0,53.0
330000,993.0,34.0,33.0,124.0,45.0,1.0,91.0,9.0,87.0,53.0
340000,993.0,29.0,26.0,124.0,43.0,1.0,79.0,15.0,86.0,53.0
350000,993.0,26.0,18.0,123.0,36.0,1.0,77.0,7.0,102.0,54.0
