mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
600000,391,424,0,8.5271806e-10,7.960673e-12,2.2685612e-11,8.936623e-14,9.924612e-16,1.6630257e-10
600000,212,196,0,8.667472e-10,2.4641302e-12,7.7297115e-13,1.04706176e-16,4.075869e-19,4.0058678e-18
600000,60,262,0,8.526899e-10,2.536782e-11,5.593391e-13,1.3755782e-17,2.532944e-14,1.2638955e-10
600000,290,340,0,8.5267154e-10,3.888938e-13,1.1562346e-33,0.0,1.8535465e-33,1.2441513e-11
600000,87,213,0,8.589506e-10,7.46882e-11,6.0951953e-18,1.6084483e-28,2.9729028e-10,1.211621e-10
600000,142,440,0,9.0547025e-10,1.17598795e-11,3.2663472e-13,2.1844323e-19,3.770819e-18,4.5344073e-10
600000,395,136,0,8.6713753e-10,4.565359e-11,2.8269322e-15,4.7036914e-23,1.8976816e-13,9.678485e-11
600000,54,313,0,8.596983e-10,4.2998237e-11,3.7625708e-11,5.0384534e-13,2.3476128e-14,4.3445608e-11
600000,405,228,0,8.721813e-10,6.961511e-11,1.04904006e-14,3.2426305e-22,2.6169947e-10,2.3738374e-11
600000,216,404,0,8.568162e-10,4.213928e-12,6.7524564e-15,2.2347445e-21,1.2922385e-22,1.164199e-10
600000,447,220,0,7.592206e-12,3.121423e-11,8.500659e-12,3.2024776e-15,2.0584178e-14,3.3418122e-11
600000,295,60,0,4.178883e-12,2.2866753e-09,8.080332e-13,5.4334773e-18,4.1188084e-09,9.692489e-11
600000,431,484,0,1.241283e-11,1.2863527e-10,4.0463984e-13,7.5231456e-19,4.745406e-12,1.2924291e-10
600000,374,253,0,4.4901352e-14,2.831007e-11,9.980392e-13,5.0008293e-17,1.0143603e-13,1.8045668e-10
600000,210,82,0,9.37266e-13,4.3900546e-11,1.0812178e-12,1.0067374e-16,1.5189188e-11,1.6869624e-10
600000,303,91,0,1.2205793e-11,4.820014e-12,2.395094e-16,1.3321647e-25,3.9613083e-23,3.7961682e-11
600000,130,85,0,5.2649903e-12,6.958346e-11,2.224679e-14,5.8750064e-22,2.9388572e-10,2.3279656e-10
600000,268,449,0,8.4572795e-13,1.9196797e-12,5.830909e-11,1.03863e-11,5.1070077e-12,4.436024e-11
600000,431,354,0,5.4544477e-12,2.3147586e-11,1.2359479e-12,5.161069e-17,1.9375962e-16,5.8625045e-12
600000,387,466,0,2.7864477e-12,6.466323e-11,6.0871837e-12,2.170909e-15,1.7801512e-11,5.018058e-11
600000,319,215,0,2.6969129e-15,7.498822e-11,6.440601e-11,1.0090977e-11,2.1856409e-11,2.557125e-12
600000,42,394,0,1.5478116e-12,8.033614e-11,6.699457e-14,1.564486e-20,2.707719e-10,1.7547386e-10
600000,483,4,0,3.588613e-15,2.947476e-11,9.334547e-12,3.7413106e-15,5.9950974e-17,4.702672e-10
