mcsteps,1,2,3,4,5,6,7,8,9,10
0,996.0,1068.0,976.0,110.0,31.0,0.0,119.0,0.0,0.0,28.0
10000,996.0,993.0,819.0,110.0,56.0,0.0,225.0,9.0,1.0,28.0
20000,996.0,919.0,682.0,110.0,67.0,0.0,298.0,24.0,13.0,28.0
30000,996.0,850.0,574.0,109.0,84.0,0.0,336.0,31.0,31.0,29.0
40000,996.0,781.0,495.0,109.0,97.0,0.0,351.0,33.0,34.0,29.0
50000,996.0,727.0,404.0,109.0,101.0,0.0,377.0,32.0,39.0,29.0
60000,996.0,655.0,338.0,109.0,118.0,1.0,379.0,37.0,41.0,29.0
70000,996.0,586.0,294.0,109.0,132.0,1.0,348.0,49.0,87.0,29.0
80000,996.0,527.0,249.0,109.0,142.0,1.0,329.0,40.0,103.0,29.0
90000,996.0,475.0,195.0,109.0,141.0,1.0,310.0,34.0,113.0,29.0
100000,994.0,469.0,259.0,119.0,146.0,1.0,305.0,37.0,94.0,32.0
110000,994.0,425.0,228.0,119.0,151.0,1.0,295.0,29.0,81.0,32.0
120000,994.0,391.0,192.0,119.0,146.0,2.0,283.0,36.0,116.0,32.0
130000,994.0,353.0,152.0,119.0,151.0,2.0,271.0,34.0,119.0,32.0
140000,994.0,314.0,122.0,119.0,153.0,2.0,261.0,22.0,120.0,32.0
150000,994.0,285.0,103.0,119.0,153.0,2.0,241.0,23.0,116.0,32.0
160000,994.0,258.0,85.0,119.0,138.0,2.0,222.0,22.0,108.0,32.0
170000,994.0,229.0,66.0,119.0,127.0,2.0,191.0,32.0,141.0,32.0
180000,994.0,209.0,55.0,118.0,119.0,1.0,170.0,18.0,139.0,33.0
190000,994.0,180.0,38.0,118.0,108.0,2.0,142.0,29.0,137.0,33.0
200000,994.0,180.0,118.0,128.0,102.0,2.0,136.0,19.0,140.0,36.0
210000,994.0,160.0,95.0,127.0,108.0,2.0,132.0,15.0,134.0,37.0
220000,994.0,146.0,78.0,127.0,104.0,2.0,126.0,17.0,152.0,37.0
230000,994.0,128.0,63.0,127.0,105.0,2.0,103.0,20.0,138.0,37.0
240000,994.0,116.0,49.0,127.0,100.0,2.0,100.0,12.0,132.0,37.0
250000,994.0,107.0,39.0,125.0,92.0,2.0,89.0,13.0,112.0,39.0
260000,994.0,93.0,31.0,125.0,90.0,3.0,86.0,8.0,101.0,39.0
270000,994.0,80.0,18.0,125.0,78.0,2.0,83.0,9.0,113.0,39.0
280000,994.0,68.0,13.0,122.0,71.0,2.0,73.0,8.0,110.0,42.0
290000,994.0,58.0,11.0,120.0,54.0,1.0,65.0,8.0,92.0,44.0
300000,993.0,63.0,93.0,130.0,50.0,0.0,75.0,4.0,81.0,47.0
310000,993.0,57.0,68.0,130.0,47.0,0.0,77.0,10.0,91.0,47.0
320000,993.0,52.0,52.0,129.0,48.0,0.0,73.0,8.0,91.0,48.0
330000,993.0,45.0,39.0,129.0,45.0,2.0,69.0,10.0,88.0,48.0
340000,993.0,43.0,32.0,128.0,37.0,2.0,68.0,5.0,89.0,49.0
350000,993.0,38.0,24.0,128.0,33.0,2.0,62.0,7.0,98.0,49.0
360000,993.0,32.0,19.0,126.0,31.0,2.0,55.0,3.0,99.0,51.0
370000,993.0,27.0,15.0,125.0,26.0,2.0,38.0,15.0,96.0,52.0
380000,993.0,20.0,14.0,125.0,20.0,2.0,29.0,7.0,114.0,52.0
390000,993.0,19.0,12.0,125.0,17.0,1.0,25.0,4.0,111.0,52.0
400000,993.0,27.0,86.0,135.0,15.0,0.0,45.0,2.0,109.0,55.0
