mcsteps,1,2,3,4,5,6,7,8,9,10
0,100.0,1055.0,948.0,110.0,31.0,0.0,146.0,0.0,0.0,28.0
10000,100.0,983.0,804.0,110.0,49.0,0.0,240.0,6.0,1.0,28.0
20000,100.0,904.0,700.0,110.0,75.0,0.0,289.0,28.0,8.0,28.0
30000,100.0,826.0,591.0,110.0,98.0,0.0,330.0,33.0,38.0,28.0
40000,100.0,762.0,510.0,110.0,110.0,0.0,350.0,29.0,39.0,28.0
50000,100.0,704.0,429.0,110.0,116.0,0.0,348.0,46.0,36.0,28.0
60000,100.0,641.0,354.0,110.0,119.0,1.0,358.0,42.0,49.0,28.0
70000,100.0,578.0,292.0,109.0,130.0,1.0,373.0,33.0,93.0,29.0
80000,100.0,512.0,247.0,109.0,133.0,1.0,351.0,43.0,88.0,29.0
90000,100.0,448.0,196.0,109.0,133.0,1.0,331.0,41.0,95.0,29.0
100000,100.0,443.0,259.0,118.0,145.0,1.0,321.0,36.0,102.0,33.0
110000,100.0,406.0,216.0,118.0,153.0,1.0,303.0,41.0,94.0,33.0
120000,100.0,370.0,175.0,117.0,152.0,1.0,295.0,36.0,140.0,34.0
130000,100.0,328.0,142.0,116.0,155.0,1.0,281.0,30.0,131.0,35.0
140000,100.0,291.0,112.0,116.0,150.0,1.0,259.0,39.0,125.0,35.0
150000,100.0,255.0,89.0,116.0,142.0,1.0,242.0,31.0,122.0,35.0
160000,100.0,228.0,63.0,116.0,128.0,2.0,230.0,19.0,124.0,35.0
170000,100.0,206.0,47.0,116.0,121.0,2.0,213.0,25.0,150.0,35.0
180000,100.0,185.0,35.0,116.0,110.0,2.0,184.0,33.0,144.0,35.0
190000,100.0,162.0,25.0,116.0,104.0,2.0,162.0,22.0,141.0,35.0
200000,100.0,161.0,97.0,126.0,87.0,1.0,158.0,28.0,123.0,38.0
210000,100.0,141.0,80.0,125.0,87.0,1.0,143.0,20.0,133.0,39.0
220000,100.0,128.0,58.0,125.0,86.0,1.0,139.0,14.0,158.0,39.0
230000,100.0,115.0,42.0,124.0,84.0,1.0,124.0,23.0,145.0,40.0
240000,100.0,106.0,35.0,123.0,72.0,1.0,103.0,19.0,136.0,41.0
250000,100.0,98.0,24.0,122.0,66.0,0.0,97.0,12.0,132.0,42.0
260000,100.0,88.0,17.0,121.0,59.0,0.0,81.0,11.0,118.0,43.0
270000,100.0,79.0,11.0,121.0,56.0,0.0,78.0,6.0,132.0,43.0
280000,100.0,67.0,8.0,121.0,48.0,0.0,73.0,5.0,115.0,43.0
290000,100.0,60.0,5.0,120.0,49.0,0.0,61.0,10.0,106.0,44.0
300000,100.0,67.0,83.0,128.0,37.0,0.0,74.0,5.0,89.0,49.0
310000,100.0,55.0,62.0,128.0,42.0,1.0,74.0,11.0,101.0,49.0
320000,100.0,47.0,42.0,127.0,45.0,1.0,74.0,13.0,92.0,50.0
330000,100.0,44.0,24.0,127.0,43.0,1.0,73.0,8.0,88.0,50.0
340000,100.0,36.0,20.0,127.0,43.0,1.0,63.0,6.0,88.0,50.0
350000,100.0,33.0,18.0,127.0,39.0,2.0,52.0,8.0,99.0,50.0
360000,100.0,30.0,15.0,125.0,37.0,2.0,43.0,9.0,101.0,52.0
370000,100.0,25.0,12.0,124.0,36.0,2.0,37.0,6.0,104.0,53.0
380000,100.0,23.0,9.0,123.0,33.0,2.0,36.0,2.0,112.0,54.0
390000,100.0,17.0,7.0,122.0,29.0,2.0,26.0,5.0,107.0,55.0
400000,100.0,25.0,83.0,132.0,23.0,1.0,45.0,5.0,100.0,58.0
410000,100.0,19.0,60.0,131.0,27.0,1.0,51.0,9.0,95.0,59.0
420000,100.0,16.0,41.0,131.0,26.0,1.0,51.0,6.0,114.0,59.0
430000,100.0,14.0,28.0,130.0,25.0,1.0,46.0,7.0,111.0,60.0
440000,100.0,13.0,20.0,130.0,21.0,1.0,41.0,6.0,107.0,60.0
450000,100.0,13.0,15.0,130.0,19.0,1.0,35.0,7.0,116.0,60.0
460000,100.0,12.0,12.0,128.0,17.0,0.0,30.0,2.0,117.0,62.0
470000,100.0,10.0,9.0,128.0,14.0,0.0,25.0,3.0,114.0,62.0
480000,100.0,8.0,4.0,127.0,13.0,0.0,25.0,4.0,118.0,63.0
490000,100.0,8.0,2.0,127.0,11.0,0.0,20.0,4.0,112.0,63.0
500000,100.0,17.0,76.0,137.0,10.0,0.0,43.0,0.0,111.0,66.0
510000,100.0,16.0,58.0,137.0,8.0,0.0,47.0,8.0,115.0,66.0
520000,100.0,16.0,41.0,137.0,8.0,0.0,49.0,5.0,121.0,66.0
530000,100.0,14.0,30.0,136.0,9.0,0.0,45.0,8.0,127.0,67.0
540000,100.0,12.0,23.0,135.0,9.0,0.0,45.0,4.0,138.0,68.0
550000,100.0,9.0,15.0,133.0,9.0,0.0,44.0,3.0,139.0,70.0
560000,100.0,8.0,12.0,132.0,7.0,0.0,35.0,5.0,128.0,71.0
570000,100.0,8.0,9.0,131.0,6.0,0.0,34.0,4.0,133.0,72.0
580000,100.0,7.0,9.0,131.0,5.0,0.0,26.0,6.0,124.0,72.0
590000,100.0,7.0,7.0,130.0,5.0,0.0,23.0,2.0,123.0,73.0
600000,100.0,17.0,82.0,139.0,4.0,0.0,45.0,2.0,126.0,77.0
610000,100.0,15.0,57.0,139.0,4.0,0.0,60.0,6.0,120.0,77.0
620000,100.0,15.0,40.0,139.0,4.0,0.0,65.0,7.0,130.0,77.0
630000,100.0,13.0,30.0,137.0,3.0,0.0,59.0,9.0,131.0,79.0
640000,100.0,12.0,25.0,137.0,3.0,0.0,51.0,5.0,139.0,79.0
650000,100.0,11.0,16.0,137.0,3.0,0.0,41.0,7.0,155.0,79.0
660000,100.0,10.0,14.0,136.0,4.0,0.0,32.0,7.0,162.0,80.0
670000,100.0,9.0,11.0,133.0,4.0,0.0,23.0,5.0,176.0,83.0
680000,100.0,9.0,9.0,133.0,3.0,0.0,19.0,2.0,179.0,83.0
690000,100.0,8.0,6.0,129.0,3.0,0.0,18.0,1.0,184.0,87.0
700000,100.0,16.0,77.0,137.0,5.0,0.0,45.0,2.0,178.0,92.0
710000,100.0,13.0,53.0,133.0,6.0,0.0,56.0,4.0,187.0,96.0
720000,100.0,12.0,40.0,133.0,6.0,0.0,56.0,9.0,190.0,96.0
730000,100.0,12.0,28.0,130.0,4.0,0.0,53.0,7.0,190.0,99.0
740000,100.0,11.0,19.0,129.0,5.0,0.0,47.0,10.0,201.0,100.0
750000,100.0,7.0,14.0,125.0,6.0,0.0,40.0,6.0,204.0,104.0
760000,100.0,5.0,12.0,123.0,7.0,0.0,31.0,6.0,215.0,106.0
770000,100.0,4.0,8.0,121.0,6.0,0.0,26.0,4.0,213.0,108.0
780000,100.0,1.0,6.0,119.0,6.0,0.0,18.0,4.0,222.0,110.0
790000,100.0,1.0,3.0,119.0,5.0,0.0,15.0,4.0,218.0,110.0
800000,100.0,11.0,75.0,127.0,5.0,0.0,40.0,2.0,223.0,115.0
810000,100.0,11.0,56.0,126.0,5.0,0.0,50.0,4.0,220.0,116.0
