mcsteps,1,2,3,4,5,6,7,8,9,10
0,992.0,1059.0,958.0,109.0,26.0,1.0,134.0,0.0,0.0,29.0
10000,992.0,980.0,807.0,109.0,53.0,1.0,239.0,12.0,1.0,29.0
20000,992.0,904.0,677.0,109.0,70.0,1.0,298.0,34.0,14.0,29.0
30000,992.0,841.0,566.0,109.0,87.0,1.0,337.0,32.0,40.0,29.0
40000,992.0,772.0,481.0,109.0,114.0,2.0,357.0,33.0,40.0,29.0
50000,992.0,703.0,391.0,109.0,131.0,2.0,363.0,50.0,39.0,29.0
60000,992.0,641.0,322.0,109.0,153.0,2.0,370.0,36.0,58.0,29.0
70000,992.0,569.0,264.0,109.0,170.0,2.0,366.0,38.0,100.0,29.0
80000,992.0,516.0,225.0,109.0,170.0,3.0,340.0,42.0,89.0,29.0
90000,992.0,462.0,182.0,109.0,172.0,3.0,314.0,45.0,99.0,29.0
100000,992.0,456.0,240.0,119.0,162.0,4.0,309.0,40.0,103.0,32.0
110000,992.0,412.0,199.0,119.0,162.0,4.0,299.0,31.0,102.0,32.0
120000,992.0,381.0,162.0,119.0,155.0,3.0,290.0,30.0,139.0,32.0
130000,992.0,347.0,135.0,118.0,148.0,2.0,266.0,31.0,131.0,33.0
140000,992.0,307.0,111.0,118.0,141.0,5.0,245.0,34.0,119.0,33.0
150000,992.0,265.0,96.0,118.0,141.0,5.0,217.0,35.0,122.0,33.0
160000,992.0,243.0,77.0,117.0,130.0,5.0,198.0,24.0,123.0,34.0
170000,992.0,217.0,59.0,117.0,114.0,4.0,183.0,21.0,151.0,34.0
180000,992.0,184.0,48.0,117.0,110.0,5.0,173.0,14.0,136.0,34.0
190000,992.0,162.0,38.0,117.0,91.0,4.0,154.0,20.0,115.0,34.0
200000,992.0,162.0,122.0,127.0,73.0,3.0,149.0,17.0,94.0,37.0
210000,992.0,150.0,98.0,126.0,74.0,3.0,142.0,18.0,93.0,38.0
220000,992.0,140.0,73.0,126.0,67.0,2.0,137.0,18.0,116.0,38.0
230000,992.0,123.0,55.0,126.0,68.0,2.0,131.0,15.0,117.0,38.0
240000,992.0,107.0,43.0,126.0,71.0,1.0,118.0,17.0,117.0,38.0
250000,992.0,97.0,31.0,125.0,66.0,1.0,113.0,12.0,114.0,39.0
260000,992.0,85.0,27.0,124.0,60.0,1.0,88.0,16.0,109.0,40.0
270000,992.0,78.0,20.0,124.0,51.0,1.0,82.0,8.0,127.0,40.0
280000,992.0,69.0,14.0,122.0,52.0,1.0,71.0,14.0,114.0,41.0
290000,992.0,61.0,8.0,122.0,44.0,0.0,58.0,7.0,113.0,41.0
300000,992.0,65.0,78.0,131.0,38.0,0.0,81.0,4.0,104.0,44.0
310000,992.0,59.0,63.0,131.0,42.0,0.0,76.0,11.0,114.0,44.0
320000,992.0,51.0,50.0,131.0,40.0,0.0,65.0,14.0,111.0,44.0
330000,992.0,40.0,31.0,131.0,45.0,0.0,70.0,6.0,105.0,44.0
