mcsteps,1,2,3,4,5,6,7,8,9,10
0,3944.0,1050.0,963.0,110.0,41.0,0.0,132.0,0.0,0.0,28.0
10000,3944.0,960.0,816.0,110.0,73.0,0.0,228.0,11.0,2.0,28.0
20000,3944.0,886.0,696.0,109.0,97.0,0.0,271.0,32.0,13.0,29.0
30000,3944.0,835.0,589.0,109.0,101.0,0.0,328.0,24.0,34.0,29.0
40000,3944.0,763.0,490.0,109.0,119.0,0.0,366.0,29.0,29.0,29.0
50000,3944.0,690.0,405.0,109.0,131.0,1.0,376.0,41.0,35.0,29.0
60000,3944.0,631.0,334.0,109.0,152.0,1.0,373.0,45.0,49.0,29.0
70000,3944.0,574.0,268.0,109.0,159.0,1.0,369.0,39.0,103.0,29.0
80000,3944.0,521.0,214.0,109.0,159.0,1.0,358.0,46.0,101.0,29.0
90000,3944.0,451.0,174.0,108.0,167.0,1.0,325.0,46.0,101.0,30.0
100000,3943.0,446.0,234.0,118.0,159.0,0.0,311.0,42.0,110.0,33.0
110000,3943.0,408.0,192.0,118.0,160.0,1.0,298.0,38.0,105.0,33.0
120000,3943.0,372.0,166.0,117.0,153.0,1.0,263.0,45.0,154.0,34.0
130000,3943.0,329.0,129.0,117.0,163.0,1.0,259.0,28.0,151.0,34.0
140000,3943.0,290.0,114.0,116.0,168.0,1.0,228.0,34.0,138.0,35.0
150000,3943.0,265.0,98.0,116.0,155.0,1.0,200.0,36.0,127.0,35.0
160000,3943.0,237.0,70.0,116.0,148.0,1.0,194.0,22.0,117.0,35.0
170000,3943.0,203.0,59.0,116.0,140.0,1.0,173.0,22.0,147.0,35.0
180000,3943.0,180.0,46.0,116.0,121.0,1.0,155.0,22.0,140.0,35.0
190000,3943.0,152.0,38.0,116.0,116.0,1.0,136.0,19.0,131.0,35.0
200000,3940.0,159.0,103.0,126.0,94.0,1.0,143.0,18.0,117.0,38.0
210000,3940.0,142.0,75.0,126.0,99.0,1.0,138.0,21.0,111.0,38.0
220000,3940.0,127.0,62.0,124.0,99.0,1.0,126.0,16.0,138.0,40.0
230000,3940.0,113.0,49.0,124.0,94.0,1.0,116.0,15.0,132.0,40.0
240000,3940.0,102.0,39.0,123.0,89.0,1.0,104.0,13.0,126.0,41.0
250000,3940.0,90.0,27.0,123.0,87.0,1.0,97.0,9.0,116.0,41.0
260000,3940.0,75.0,22.0,123.0,82.0,1.0,74.0,17.0,111.0,41.0
270000,3940.0,65.0,17.0,123.0,72.0,1.0,67.0,9.0,130.0,41.0
280000,3940.0,51.0,15.0,123.0,70.0,1.0,63.0,3.0,114.0,41.0
290000,3940.0,39.0,11.0,123.0,58.0,0.0,59.0,5.0,96.0,41.0
300000,3940.0,44.0,85.0,133.0,45.0,0.0,74.0,9.0,80.0,44.0
310000,3940.0,38.0,63.0,132.0,43.0,0.0,71.0,15.0,95.0,45.0
320000,3940.0,35.0,50.0,131.0,40.0,0.0,65.0,12.0,95.0,46.0
