meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,9.061187e-10,0.0,0.0,0.0,0.0,0.0,2.1025051e-10,0.0,0.0,0.0,0.0,0.0
10000,9.5754e-10,1.360298e-12,0.0,0.0,2.4624202e-12,0.0,2.7119773e-10,5.5533748e-11,0.0,0.0,1.00678584e-10,0.0
20000,1.0563873e-09,2.793203e-12,7.0086217e-13,1.4558458e-13,5.236085e-12,0.0,2.9575833e-10,7.913733e-11,4.925521e-11,1.0231393e-11,1.4438344e-10,0.0
30000,1.1538226e-09,6.194687e-12,3.525503e-12,7.31655e-13,1.2071439e-11,6.0850137e-13,3.23586e-10,1.168107e-10,1.1037284e-10,2.2926857e-11,2.1465801e-10,4.2627398e-11
40000,1.2574579e-09,9.99453e-12,2.953934e-12,5.956215e-13,1.7890816e-11,4.366949e-12,3.3688358e-10,1.4573397e-10,9.9318026e-11,2.0606248e-11,2.654375e-10,1.13323656e-10
50000,1.354618e-09,1.5000879e-11,8.750297e-12,1.8114802e-12,2.8873376e-11,5.54788e-12,3.540557e-10,1.8036105e-10,1.7353088e-10,3.6045725e-11,3.3067302e-10,1.2428324e-10
60000,1.4503634e-09,1.8869368e-11,4.9987514e-12,1.0606599e-12,3.426285e-11,9.055146e-12,3.7085926e-10,1.9930967e-10,1.2753039e-10,2.7339388e-11,3.6658188e-10,1.6012519e-10
70000,1.5462928e-09,2.261403e-11,5.4730634e-12,1.0965235e-12,4.0807004e-11,3.8177243e-12,3.754269e-10,2.1773428e-10,1.3458273e-10,2.7910473e-11,4.0121928e-10,9.877195e-11
80000,1.6437597e-09,2.6773502e-11,1.25275346e-11,2.6437507e-12,5.0120456e-11,1.482031e-11,3.9443315e-10,2.3049715e-10,2.0059342e-10,4.2980727e-11,4.360474e-10,2.067908e-10
90000,1.7369783e-09,3.235306e-11,1.4403924e-11,3.0021278e-12,5.9602545e-11,1.8689262e-11,4.041077e-10,2.5965197e-10,2.1755293e-10,4.6014224e-11,4.913483e-10,2.2863185e-10
100000,1.836234e-09,3.3731525e-11,9.628123e-12,1.9494575e-12,5.8667106e-11,2.758859e-11,4.1176826e-10,2.5996666e-10,1.7305565e-10,3.6909493e-11,4.7756915e-10,2.7652114e-10
110000,1.9158173e-09,3.5099604e-11,1.2980913e-11,2.6079354e-12,6.448295e-11,2.2330953e-11,4.2361437e-10,2.5682204e-10,2.0293636e-10,4.2633612e-11,4.965946e-10,2.427138e-10
120000,2.0144537e-09,3.4606425e-11,1.6031796e-11,3.2842054e-12,6.1967646e-11,2.2404762e-11,4.2882037e-10,2.5589297e-10,2.2422487e-10,4.7609684e-11,4.8326093e-10,2.3684135e-10
130000,2.1057995e-09,3.7902258e-11,6.879931e-12,1.2343443e-12,6.9359594e-11,4.3600363e-11,4.35627e-10,2.5962496e-10,1.4065359e-10,2.8983035e-11,5.195191e-10,3.4407177e-10
140000,2.2027404e-09,4.4594804e-11,1.4198854e-11,2.8764038e-12,7.739451e-11,3.8932767e-11,4.3626178e-10,2.859134e-10,2.054049e-10,4.4296115e-11,5.4317206e-10,3.1794248e-10
150000,2.292071e-09,4.665939e-11,1.3820584e-11,2.9786989e-12,8.77393e-11,4.1780295e-11,4.4754855e-10,2.872796e-10,2.0001181e-10,4.4517105e-11,5.8247507e-10,3.2217276e-10
160000,2.3866102e-09,4.3353578e-11,1.4192777e-11,2.7056924e-12,7.258976e-11,3.9856632e-11,4.4564877e-10,2.705548e-10,2.034661e-10,4.259121e-11,5.2631316e-10,3.118752e-10
170000,2.4673616e-09,4.7290404e-11,1.5986538e-11,3.2063343e-12,7.8214754e-11,3.8477867e-11,4.5597734e-10,2.7958028e-10,2.1901178e-10,4.8089584e-11,5.417363e-10,3.010227e-10
180000,2.5509062e-09,4.5408607e-11,1.6487103e-11,3.333368e-12,7.510063e-11,5.568543e-11,4.6153245e-10,2.691201e-10,2.1147362e-10,4.6364728e-11,5.302799e-10,3.714521e-10
