mcsteps,1,2,3,4,5,6,7,8,9,10
0,10.0,1057.0,956.0,110.0,27.0,0.0,133.0,0.0,0.0,28.0
10000,10.0,979.0,813.0,109.0,57.0,0.0,218.0,20.0,1.0,29.0
20000,10.0,887.0,698.0,108.0,82.0,0.0,284.0,12.0,24.0,30.0
30000,10.0,818.0,608.0,108.0,104.0,0.0,316.0,30.0,12.0,30.0
40000,10.0,754.0,514.0,108.0,112.0,0.0,340.0,36.0,36.0,30.0
50000,10.0,687.0,437.0,108.0,125.0,1.0,355.0,38.0,39.0,30.0
60000,10.0,617.0,357.0,108.0,138.0,1.0,376.0,28.0,42.0,30.0
70000,10.0,552.0,299.0,108.0,146.0,1.0,376.0,32.0,81.0,30.0
80000,10.0,498.0,236.0,108.0,149.0,1.0,361.0,47.0,78.0,30.0
90000,10.0,449.0,189.0,108.0,160.0,1.0,340.0,39.0,97.0,30.0
100000,10.0,449.0,255.0,118.0,156.0,1.0,325.0,30.0,115.0,33.0
110000,10.0,413.0,212.0,118.0,146.0,1.0,327.0,27.0,92.0,33.0
120000,10.0,378.0,180.0,118.0,141.0,1.0,304.0,35.0,128.0,33.0
130000,10.0,346.0,138.0,118.0,140.0,1.0,294.0,38.0,111.0,33.0
140000,10.0,322.0,110.0,117.0,142.0,1.0,282.0,32.0,116.0,34.0
150000,10.0,289.0,89.0,117.0,141.0,2.0,268.0,21.0,120.0,34.0
160000,10.0,255.0,78.0,116.0,139.0,2.0,236.0,34.0,106.0,35.0
170000,10.0,223.0,61.0,116.0,133.0,1.0,209.0,33.0,148.0,35.0
180000,10.0,197.0,49.0,116.0,119.0,0.0,188.0,23.0,145.0,35.0
190000,10.0,173.0,41.0,115.0,109.0,1.0,164.0,22.0,136.0,36.0
200000,10.0,172.0,115.0,125.0,95.0,0.0,170.0,14.0,138.0,39.0
210000,10.0,159.0,93.0,124.0,91.0,0.0,158.0,23.0,113.0,40.0
220000,10.0,144.0,73.0,123.0,90.0,0.0,145.0,20.0,145.0,41.0
230000,10.0,124.0,59.0,123.0,90.0,0.0,131.0,19.0,133.0,41.0
240000,10.0,106.0,44.0,122.0,92.0,0.0,120.0,11.0,131.0,42.0
250000,10.0,94.0,37.0,122.0,87.0,0.0,105.0,17.0,117.0,42.0
260000,10.0,81.0,29.0,122.0,86.0,0.0,92.0,16.0,121.0,42.0
270000,10.0,71.0,22.0,122.0,79.0,0.0,83.0,11.0,141.0,42.0
280000,10.0,60.0,15.0,122.0,68.0,0.0,70.0,15.0,124.0,42.0
290000,10.0,52.0,11.0,121.0,52.0,0.0,65.0,7.0,116.0,43.0
300000,10.0,56.0,87.0,130.0,46.0,0.0,74.0,9.0,100.0,47.0
310000,10.0,47.0,70.0,128.0,50.0,0.0,82.0,7.0,111.0,49.0
320000,10.0,42.0,60.0,127.0,49.0,0.0,78.0,9.0,108.0,50.0
330000,10.0,35.0,38.0,127.0,45.0,0.0,75.0,13.0,101.0,50.0
340000,10.0,33.0,30.0,127.0,43.0,0.0,65.0,9.0,100.0,50.0
350000,10.0,28.0,24.0,127.0,41.0,0.0,52.0,6.0,119.0,50.0
360000,10.0,27.0,19.0,126.0,36.0,0.0,46.0,6.0,115.0,51.0
370000,10.0,21.0,14.0,126.0,33.0,0.0,40.0,7.0,106.0,51.0
380000,10.0,18.0,11.0,125.0,23.0,0.0,37.0,3.0,115.0,52.0
390000,10.0,15.0,7.0,124.0,22.0,1.0,34.0,4.0,107.0,53.0
400000,10.0,23.0,85.0,134.0,19.0,0.0,45.0,4.0,107.0,56.0
