meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,3.366392e-11,0.0,0.0,0.0,0.0,0.0,1.646046e-10,0.0,0.0,0.0,0.0,0.0
10000,1.4420475e-11,1.3686203e-11,0.0,0.0,2.4812099e-11,0.0,1.0766408e-10,1.758024e-10,0.0,0.0,3.1871716e-10,0.0
20000,9.679627e-12,4.606396e-11,0.0,0.0,8.348936e-11,0.0,8.778188e-11,3.201633e-10,0.0,0.0,5.8043625e-10,0.0
30000,9.646371e-12,7.197865e-11,2.0161386e-34,0.0,1.2969253e-10,1.79838e-11,8.705902e-11,3.9676565e-10,0.0,0.0,7.192338e-10,2.3075619e-10
40000,9.849269e-12,1.1171903e-10,4.3582426e-11,9.052716e-12,2.1613698e-10,1.6768052e-11,8.968543e-11,4.9012167e-10,3.8599074e-10,8.0178864e-11,8.946847e-10,2.2292068e-10
50000,1.2467435e-11,1.3958389e-10,4.747851e-11,9.976062e-12,2.6843977e-10,4.170367e-11,9.6775726e-11,5.41247e-10,3.9962536e-10,8.394432e-11,9.927219e-10,3.5024947e-10
60000,1.1537945e-11,1.5634144e-10,6.2906506e-11,1.3058277e-11,2.9716107e-10,3.829597e-11,9.514058e-11,5.689008e-10,4.6226548e-10,9.602369e-11,1.0359259e-09,3.3310704e-10
70000,1.0958577e-11,1.8096574e-10,4.981464e-11,1.03057155e-11,3.4668846e-10,5.580437e-11,9.1292016e-11,6.0405514e-10,4.114191e-10,8.546333e-11,1.1207701e-09,4.0405426e-10
80000,1.1803355e-11,2.192082e-10,5.555805e-11,1.153235e-11,4.0891096e-10,1.2133208e-10,9.4088584e-11,6.603781e-10,4.348894e-10,9.033713e-11,1.2081792e-09,5.87695e-10
90000,1.2836477e-11,2.4193025e-10,1.0817691e-10,2.2543105e-11,4.6146384e-10,1.3786389e-10,9.409761e-11,6.9379713e-10,5.946406e-10,1.2473927e-10,1.2564442e-09,6.2273586e-10
100000,1.3520881e-11,2.3516744e-10,5.991508e-11,1.2243161e-11,4.323092e-10,1.691533e-10,9.515997e-11,6.7819045e-10,4.4677861e-10,9.276374e-11,1.2371019e-09,6.871199e-10
110000,1.268176e-11,2.2203386e-10,6.876166e-11,1.3982081e-11,4.1455847e-10,2.0900313e-10,9.349509e-11,6.643131e-10,4.767218e-10,9.89846e-11,1.2109767e-09,7.5484713e-10
120000,1.4608318e-11,2.3743266e-10,6.604284e-11,1.3631243e-11,4.4093476e-10,2.0588999e-10,1.0178904e-10,6.806708e-10,4.5702792e-10,9.677836e-11,1.2459932e-09,7.460859e-10
130000,1.3694123e-11,2.450608e-10,9.65697e-11,2.0168773e-11,4.594816e-10,3.1381858e-10,9.696307e-11,6.8468514e-10,5.6231775e-10,1.1808259e-10,1.2567047e-09,9.104618e-10
140000,1.6002826e-11,2.7052027e-10,9.109433e-11,1.8861425e-11,5.039567e-10,2.6025487e-10,1.0484801e-10,7.1460765e-10,5.484811e-10,1.147404e-10,1.3138239e-09,8.283877e-10
150000,1.59261e-11,2.7312094e-10,6.9808846e-11,1.4274741e-11,4.9756366e-10,2.8932776e-10,1.02878636e-10,7.223187e-10,4.8251114e-10,1.002384e-10,1.3143392e-09,8.658464e-10
160000,1.5467343e-11,3.0469227e-10,4.8849393e-11,1.0327069e-11,5.571657e-10,2.9046754e-10,1.02683445e-10,7.583599e-10,3.92184e-10,8.389484e-11,1.3876146e-09,8.705301e-10
170000,1.584003e-11,2.966721e-10,1.1808941e-10,2.5157142e-11,5.6122684e-10,2.5111307e-10,1.01664524e-10,7.4929e-10,6.132102e-10,1.306158e-10,1.3671272e-09,8.096889e-10
180000,1.7234545e-11,2.873813e-10,1.282082e-10,2.6665161e-11,5.552932e-10,3.7382178e-10,1.0650416e-10,7.3504663e-10,6.4654676e-10,1.3472853e-10,1.3531187e-09,9.704945e-10
190000,1.7225922e-11,2.9911013e-10,9.1207465e-11,1.9938275e-11,5.662759e-10,4.2320183e-10,1.100378e-10,7.436044e-10,5.4249216e-10,1.15455416e-10,1.3778357e-09,1.0292689e-09
200000,1.614653e-11,2.7297875e-10,5.8555064e-11,1.2252925e-11,4.8858095e-10,4.1925943e-10,1.0419141e-10,7.1415884e-10,4.2852133e-10,9.16788e-11,1.30395e-09,1.0221864e-09
210000,1.6843561e-11,2.2817745e-10,5.3908586e-11,1.0905881e-11,4.203511e-10,4.5770107e-10,1.0469517e-10,6.4811356e-10,4.197626e-10,8.71358e-11,1.2163448e-09,1.0496104e-09
220000,1.8252642e-11,2.4667182e-10,5.825135e-11,1.1533719e-11,4.3911835e-10,4.0359285e-10,1.07795224e-10,6.758805e-10,4.334135e-10,8.964115e-11,1.2665681e-09,1.0005923e-09
