meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,2.466488e-10,0.0,0.0,0.0,0.0,0.0,3.8525175e-10,0.0,0.0,0.0,0.0,0.0
10000,1.41315e-10,2.414964e-11,0.0,0.0,4.3739557e-11,0.0,3.1546088e-10,2.3287355e-10,0.0,0.0,4.2218679e-10,0.0
20000,1.2369715e-10,3.4739853e-11,5.293974e-12,1.0996756e-12,6.474213e-11,0.0,2.9606936e-10,2.7877634e-10,1.352815e-10,2.8100957e-11,5.071878e-10,0.0
30000,1.0829384e-10,6.159687e-11,1.446633e-11,3.004963e-12,1.1941814e-10,4.1651405e-12,2.780727e-10,3.662156e-10,2.2333085e-10,4.639077e-11,6.802821e-10,1.1146274e-10
40000,1.0793857e-10,8.122372e-11,2.3813434e-11,4.888342e-12,1.529553e-10,3.6904285e-11,2.7293046e-10,4.1977088e-10,2.841298e-10,5.899626e-11,7.6373174e-10,3.2817624e-10
50000,1.063387e-10,1.1342481e-10,7.35897e-11,1.528174e-11,2.2698123e-10,2.7912608e-11,2.7020322e-10,4.911711e-10,4.992933e-10,1.0371485e-10,9.001821e-10,2.86825e-10
60000,9.758352e-11,1.4494118e-10,4.3888202e-11,9.115197e-12,2.806206e-10,8.965775e-11,2.575168e-10,5.508287e-10,3.8730266e-10,8.045148e-11,1.0157908e-09,5.032684e-10
70000,1.0683792e-10,1.7386854e-10,8.326976e-11,1.7345474e-11,3.4278833e-10,4.916733e-11,2.6679256e-10,5.9990213e-10,5.242882e-10,1.09956655e-10,1.1002365e-09,3.764956e-10
80000,1.060901e-10,1.7025523e-10,9.510022e-11,1.9704497e-11,3.3094105e-10,1.3634366e-10,2.6717734e-10,5.875535e-10,5.6096655e-10,1.171595e-10,1.0763258e-09,6.239684e-10
90000,1.1417944e-10,2.0813193e-10,9.135103e-11,1.8936326e-11,3.964773e-10,1.6819678e-10,2.7225802e-10,6.506656e-10,5.458161e-10,1.1452941e-10,1.1769268e-09,6.840622e-10
100000,1.1152108e-10,2.1996044e-10,8.427066e-11,1.7210565e-11,4.2037052e-10,1.7221494e-10,2.6818775e-10,6.646418e-10,5.28259e-10,1.0971262e-10,1.2182378e-09,6.878333e-10
110000,1.0734697e-10,2.2940398e-10,8.45016e-11,1.7111288e-11,4.367464e-10,1.6748491e-10,2.6129504e-10,6.733972e-10,5.248351e-10,1.0889671e-10,1.2352737e-09,6.7630596e-10
120000,1.174361e-10,2.5157995e-10,5.346677e-11,1.05491275e-11,4.5833218e-10,1.7639694e-10,2.7058478e-10,7.028502e-10,4.1396525e-10,8.589067e-11,1.2753141e-09,6.9223827e-10
130000,1.2005934e-10,2.5784516e-10,7.832026e-11,1.5576632e-11,4.853092e-10,2.2885711e-10,2.705501e-10,7.150934e-10,4.99945e-10,1.0370862e-10,1.3167956e-09,7.9611906e-10
140000,1.2731691e-10,2.5755506e-10,1.045355e-10,2.1434436e-11,4.916412e-10,2.4526003e-10,2.804601e-10,7.0422995e-10,5.8714594e-10,1.2194434e-10,1.3110609e-09,8.045705e-10
150000,1.3089854e-10,2.8132324e-10,6.513353e-11,1.2910769e-11,5.26792e-10,2.7879565e-10,2.8178873e-10,7.341993e-10,4.5564402e-10,9.4500005e-11,1.3682767e-09,8.5281116e-10
160000,1.413788e-10,2.3721008e-10,4.6326092e-11,9.626351e-12,4.3459478e-10,2.8418856e-10,2.9296907e-10,6.782997e-10,3.8247058e-10,8.177212e-11,1.2446622e-09,8.630125e-10
170000,1.4971067e-10,2.7145006e-10,1.018306e-10,2.0469387e-11,5.0439486e-10,2.5930189e-10,2.9924824e-10,7.1643275e-10,5.7251615e-10,1.1888202e-10,1.3097294e-09,8.263231e-10
180000,1.4816247e-10,2.5434949e-10,6.564402e-11,1.3124073e-11,4.5620693e-10,3.5785003e-10,2.9511674e-10,6.9386563e-10,4.5929618e-10,9.5344566e-11,1.2668969e-09,9.564592e-10
190000,1.5351555e-10,2.6126154e-10,8.3346496e-11,1.6966989e-11,4.7509835e-10,3.522678e-10,2.9924582e-10,7.041593e-10,5.06542e-10,1.0703743e-10,1.2835037e-09,9.412872e-10
200000,1.6667757e-10,2.4196334e-10,7.4830905e-11,1.6176714e-11,4.5423743e-10,3.701871e-10,3.0796887e-10,6.7731293e-10,4.8254517e-10,1.03318604e-10,1.2582902e-09,9.655919e-10
210000,1.7250044e-10,1.9264142e-10,2.5462264e-11,4.5274873e-12,3.6237793e-10,4.1987255e-10,3.1301367e-10,6.077204e-10,2.6959834e-10,5.5789467e-11,1.1755528e-09,1.028807e-09
220000,1.7733574e-10,2.1917207e-10,9.278994e-11,1.9646439e-11,4.1059217e-10,3.3013794e-10,3.1897676e-10,6.354846e-10,5.367002e-10,1.15619694e-10,1.1875411e-09,9.0844665e-10
230000,1.7755411e-10,2.3112208e-10,6.22546e-11,1.3025063e-11,4.1834913e-10,4.2273526e-10,3.1306452e-10,6.4881045e-10,4.4710186e-10,9.407055e-11,1.2077457e-09,1.0137061e-09
