meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,5.8127453e-10,0.0,0.0,0.0,0.0,0.0,4.0600626e-10,0.0,0.0,0.0,0.0,0.0
10000,4.2774023e-10,1.4141314e-11,0.0,0.0,2.5635737e-11,0.0,4.3040913e-10,1.7867846e-10,0.0,0.0,3.2393122e-10,0.0
20000,3.9036918e-10,4.139914e-11,1.3214983e-11,2.7449922e-12,7.907511e-11,0.0,4.2433698e-10,3.0312722e-10,2.1349046e-10,4.4346696e-11,5.535229e-10,0.0
30000,3.7345405e-10,5.369603e-11,9.00311e-12,1.950696e-12,1.012728e-10,1.9176846e-11,4.192399e-10,3.427613e-10,1.7201927e-10,3.715577e-11,6.3032346e-10,2.3863478e-10
40000,3.802821e-10,5.805553e-11,1.9024959e-11,3.9480723e-12,1.0818384e-10,1.3854413e-11,4.2249657e-10,3.5294465e-10,2.5581617e-10,5.31389e-11,6.439493e-10,2.0171359e-10
50000,3.7773804e-10,8.550755e-11,1.8621448e-11,3.8666106e-12,1.5760172e-10,2.4111222e-11,4.2067957e-10,4.238558e-10,2.5318125e-10,5.259146e-11,7.7774404e-10,2.6731578e-10
60000,3.824567e-10,8.9895605e-11,3.1076745e-11,6.407753e-12,1.7142063e-10,2.8047205e-11,4.1834664e-10,4.359922e-10,3.2507574e-10,6.750404e-11,8.030844e-10,2.8248998e-10
70000,3.8850448e-10,1.2665548e-10,3.1264404e-11,6.479737e-12,2.3323826e-10,4.4641523e-11,4.20208e-10,5.153706e-10,3.2713682e-10,6.795405e-11,9.353387e-10,3.597226e-10
80000,3.985005e-10,1.3525223e-10,3.803921e-11,7.804549e-12,2.5340224e-10,8.92223e-11,4.2583587e-10,5.277933e-10,3.580347e-10,7.43421e-11,9.700533e-10,5.045636e-10
90000,4.2287335e-10,1.6173904e-10,4.66206e-11,9.574794e-12,2.9703245e-10,8.437316e-11,4.266233e-10,5.702233e-10,3.9630335e-10,8.229745e-11,1.0426463e-09,4.897442e-10
100000,4.2991996e-10,1.6451576e-10,7.604542e-11,1.5770307e-11,3.1302796e-10,1.1711766e-10,4.28233e-10,5.759808e-10,4.9954224e-10,1.04766903e-10,1.0549738e-09,5.7313054e-10
110000,4.2470458e-10,1.6449306e-10,4.5267668e-11,9.5632426e-12,2.9466152e-10,1.4417698e-10,4.2308476e-10,5.698699e-10,3.8674655e-10,8.160871e-11,1.0379216e-09,6.370271e-10
120000,4.4389845e-10,1.7367575e-10,3.5700148e-11,7.779909e-12,3.3369446e-10,1.3461579e-10,4.272409e-10,5.799817e-10,3.3565503e-10,7.3043925e-11,1.1020199e-09,6.118296e-10
130000,4.5121756e-10,1.8121689e-10,5.0449585e-11,1.02857505e-11,3.3515157e-10,1.928999e-10,4.273569e-10,5.9619376e-10,4.1039983e-10,8.521389e-11,1.1011652e-09,7.247517e-10
140000,4.679977e-10,2.0030029e-10,2.6513642e-11,5.3052263e-12,3.552501e-10,1.5759767e-10,4.2815e-10,6.2350014e-10,2.9460528e-10,6.110703e-11,1.1568284e-09,6.469608e-10
150000,4.924728e-10,1.9981898e-10,2.947935e-11,5.6991824e-12,3.5526534e-10,1.3321955e-10,4.2780163e-10,6.18481e-10,3.0431813e-10,6.30558e-11,1.1423351e-09,5.931491e-10
160000,5.0546684e-10,1.8472303e-10,4.595668e-11,9.576847e-12,3.3165598e-10,1.2981097e-10,4.3600323e-10,5.987142e-10,3.8809037e-10,8.13583e-11,1.0966955e-09,5.932979e-10
170000,5.2872534e-10,2.1321618e-10,5.422614e-11,1.08238375e-11,3.895786e-10,1.1483967e-10,4.3790477e-10,6.3579597e-10,4.20054e-10,8.691224e-11,1.2006462e-09,5.4782473e-10
180000,5.354819e-10,2.0299165e-10,5.8607466e-11,1.2187468e-11,3.7755363e-10,1.8030467e-10,4.3634568e-10,6.1789157e-10,4.3563153e-10,9.202862e-11,1.1571873e-09,6.904178e-10
190000,5.532697e-10,1.7674714e-10,5.664056e-11,1.1213625e-11,3.2327144e-10,1.9533886e-10,4.3937803e-10,5.768701e-10,4.2624668e-10,8.846468e-11,1.0948065e-09,7.1251166e-10
200000,5.72106e-10,1.5567339e-10,6.4534766e-11,1.26489e-11,2.9052977e-10,2.2081403e-10,4.4311532e-10,5.4250393e-10,4.5345971e-10,9.3294615e-11,1.0206366e-09,7.588343e-10
210000,5.9001615e-10,1.2987222e-10,5.0781775e-11,1.1502792e-11,2.2378815e-10,2.2401299e-10,4.4454954e-10,4.865848e-10,3.9906886e-10,8.653326e-11,8.9646335e-10,7.6024254e-10
220000,6.0075095e-10,1.4866047e-10,4.849307e-11,1.0342831e-11,2.6672015e-10,2.1269826e-10,4.3966242e-10,5.2349947e-10,3.833757e-10,8.3226766e-11,9.780486e-10,7.3820616e-10
