mcsteps,1,2,3,4,5,6,7,8,9,10
0,996.0,1064.0,970.0,110.0,30.0,0.0,118.0,0.0,0.0,28.0
10000,996.0,992.0,838.0,110.0,58.0,0.0,208.0,11.0,4.0,28.0
20000,996.0,902.0,704.0,110.0,88.0,0.0,276.0,30.0,11.0,28.0
30000,996.0,820.0,593.0,109.0,106.0,0.0,328.0,38.0,30.0,29.0
40000,996.0,753.0,489.0,109.0,115.0,1.0,350.0,37.0,45.0,29.0
50000,996.0,689.0,420.0,109.0,126.0,1.0,363.0,32.0,42.0,29.0
60000,996.0,613.0,340.0,109.0,138.0,0.0,371.0,38.0,38.0,29.0
70000,996.0,542.0,292.0,109.0,150.0,0.0,356.0,33.0,92.0,29.0
80000,996.0,480.0,237.0,109.0,163.0,0.0,338.0,45.0,97.0,29.0
90000,996.0,420.0,192.0,108.0,170.0,0.0,329.0,33.0,96.0,30.0
100000,996.0,422.0,252.0,118.0,162.0,0.0,318.0,45.0,92.0,33.0
110000,996.0,390.0,203.0,118.0,157.0,2.0,315.0,38.0,89.0,33.0
120000,996.0,357.0,167.0,118.0,152.0,2.0,301.0,34.0,130.0,33.0
130000,996.0,324.0,131.0,118.0,148.0,3.0,274.0,38.0,140.0,33.0
140000,996.0,290.0,110.0,118.0,148.0,3.0,250.0,31.0,140.0,33.0
150000,996.0,264.0,89.0,118.0,134.0,3.0,221.0,37.0,137.0,33.0
160000,996.0,232.0,73.0,118.0,132.0,1.0,195.0,27.0,135.0,33.0
170000,996.0,207.0,63.0,117.0,114.0,1.0,177.0,16.0,172.0,34.0
180000,996.0,185.0,49.0,117.0,106.0,1.0,162.0,20.0,145.0,34.0
190000,996.0,162.0,34.0,116.0,94.0,1.0,150.0,17.0,132.0,35.0
200000,996.0,165.0,116.0,125.0,80.0,0.0,143.0,18.0,109.0,39.0
210000,996.0,143.0,96.0,125.0,80.0,0.0,132.0,19.0,97.0,39.0
220000,996.0,126.0,78.0,124.0,83.0,0.0,125.0,14.0,124.0,40.0
230000,996.0,112.0,65.0,122.0,80.0,0.0,111.0,20.0,120.0,42.0
240000,996.0,101.0,52.0,122.0,78.0,0.0,104.0,14.0,118.0,42.0
250000,996.0,88.0,43.0,122.0,76.0,0.0,96.0,8.0,113.0,42.0
260000,996.0,76.0,29.0,121.0,70.0,0.0,95.0,9.0,100.0,43.0
270000,996.0,58.0,25.0,121.0,66.0,0.0,76.0,16.0,114.0,43.0
280000,996.0,51.0,18.0,120.0,61.0,0.0,70.0,9.0,103.0,44.0
290000,996.0,42.0,13.0,117.0,47.0,0.0,64.0,9.0,95.0,47.0
300000,993.0,46.0,92.0,127.0,40.0,1.0,75.0,7.0,84.0,50.0
310000,993.0,42.0,61.0,127.0,38.0,1.0,86.0,8.0,98.0,50.0
320000,993.0,39.0,53.0,126.0,38.0,0.0,75.0,10.0,94.0,51.0
330000,993.0,34.0,43.0,126.0,33.0,0.0,68.0,13.0,94.0,51.0
340000,993.0,30.0,34.0,126.0,33.0,0.0,62.0,11.0,97.0,51.0
350000,993.0,30.0,26.0,125.0,28.0,0.0,59.0,3.0,116.0,52.0
360000,993.0,24.0,18.0,125.0,26.0,0.0,49.0,12.0,106.0,52.0
370000,993.0,24.0,12.0,125.0,21.0,0.0,42.0,8.0,112.0,52.0
380000,993.0,19.0,10.0,124.0,17.0,0.0,35.0,7.0,121.0,53.0
390000,993.0,15.0,7.0,124.0,15.0,0.0,28.0,6.0,119.0,53.0
400000,992.0,22.0,90.0,133.0,12.0,0.0,38.0,5.0,113.0,57.0
410000,992.0,21.0,63.0,133.0,11.0,0.0,52.0,6.0,104.0,57.0
420000,992.0,18.0,47.0,132.0,12.0,0.0,54.0,7.0,113.0,58.0
430000,992.0,17.0,37.0,131.0,12.0,0.0,52.0,7.0,111.0,59.0
440000,992.0,17.0,23.0,130.0,11.0,0.0,57.0,3.0,106.0,60.0
450000,992.0,14.0,17.0,129.0,9.0,0.0,51.0,6.0,113.0,61.0
460000,992.0,13.0,11.0,129.0,7.0,0.0,43.0,8.0,105.0,61.0
470000,992.0,11.0,9.0,127.0,8.0,0.0,38.0,3.0,111.0,63.0
480000,992.0,9.0,7.0,126.0,8.0,0.0,30.0,5.0,119.0,64.0
490000,992.0,9.0,5.0,125.0,8.0,0.0,26.0,3.0,110.0,65.0
500000,992.0,16.0,82.0,135.0,10.0,0.0,45.0,2.0,106.0,68.0
510000,992.0,15.0,60.0,133.0,11.0,0.0,50.0,9.0,113.0,70.0
520000,992.0,12.0,43.0,131.0,13.0,0.0,52.0,7.0,117.0,72.0
530000,992.0,10.0,29.0,130.0,14.0,0.0,55.0,8.0,118.0,73.0
540000,992.0,8.0,22.0,128.0,12.0,0.0,43.0,10.0,135.0,75.0
550000,992.0,7.0,15.0,128.0,12.0,0.0,42.0,7.0,140.0,75.0
