mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
920000,259,376,0,1.5704194e-09,1.0606553e-11,1.6437454e-13,1.4488115e-19,1.2612462e-22,1.7201586e-10
920000,122,190,0,1.7629518e-09,3.9299432e-11,3.6378192e-11,1.2874492e-12,6.397359e-13,3.879106e-11
920000,449,208,0,1.2351538e-09,2.361112e-11,5.0043823e-12,3.2504273e-15,8.1892305e-12,4.249841e-10
920000,492,53,0,1.20992e-09,4.082434e-11,5.3669e-11,2.5561617e-12,7.188999e-11,4.1371132e-10
920000,246,324,0,1.5627086e-09,3.6395587e-12,8.1871706e-22,1.3972951e-38,2.0148355e-23,5.9173076e-11
920000,446,158,0,1.2402961e-09,6.583259e-11,2.3163917e-11,1.4736656e-12,1.1008287e-12,3.9518744e-10
920000,229,346,0,1.6183929e-09,1.0325039e-11,4.234636e-24,1.22e-43,3.0506444e-17,4.0791055e-11
920000,14,353,0,1.4492613e-09,2.9545952e-11,5.7404737e-11,1.97854e-11,1.5390711e-11,1.8129387e-10
920000,181,117,0,1.6092764e-09,3.260176e-11,4.8541775e-13,1.1611847e-18,2.794394e-11,1.0815046e-10
920000,53,295,0,1.3125723e-09,1.3893015e-11,2.222607e-12,3.0513756e-16,1.6649117e-17,2.2978285e-10
920000,138,39,0,1.4006679e-09,5.9394996e-11,7.498192e-12,9.088322e-15,3.287706e-10,1.503733e-10
920000,490,119,0,1.1602954e-09,3.4502158e-11,1.1815507e-15,1.5420077e-23,4.4449895e-12,5.896923e-10
920000,351,2,0,1.4070826e-09,5.1354754e-11,3.801269e-12,4.1251926e-16,4.3045458e-13,2.9306482e-10
920000,108,133,0,1.7066548e-09,3.0896865e-11,7.3900944e-13,2.265125e-17,7.6519994e-14,4.742196e-11
920000,400,391,0,1.5373052e-09,1.4201051e-11,6.6742796e-12,8.1864455e-15,1.7449332e-17,1.0639742e-10
920000,97,299,0,1.3868253e-09,3.4867827e-11,1.2208213e-16,1.698664e-26,1.3038826e-11,3.117299e-10
