meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,7.011786e-10,0.0,0.0,0.0,0.0,0.0,3.4396808e-10,0.0,0.0,0.0,0.0,0.0
10000,5.9994115e-10,8.050847e-12,0.0,0.0,1.4595353e-11,0.0,4.0552384e-10,1.3500241e-10,0.0,0.0,2.4474975e-10,0.0
20000,5.994165e-10,3.286704e-11,2.3828365e-12,4.949675e-13,6.032226e-11,0.0,4.1636466e-10,2.7114486e-10,9.07982e-11,1.8860798e-11,4.924056e-10,0.0
30000,5.9329447e-10,3.3872107e-11,1.1602882e-11,2.410147e-12,6.459312e-11,2.00341e-12,4.3149476e-10,2.7055125e-10,2.0009268e-10,4.1563676e-11,5.001741e-10,7.7350806e-11
40000,5.999927e-10,5.100118e-11,4.7555107e-12,9.744899e-13,9.628178e-11,1.6415994e-11,4.3116574e-10,3.3412004e-10,1.2828574e-10,2.6456934e-11,6.357705e-10,2.1949129e-10
50000,6.1679367e-10,4.4145784e-11,4.385475e-11,9.103874e-12,9.41667e-11,1.6531805e-11,4.33997e-10,3.0811614e-10,3.8705847e-10,8.040118e-11,5.7877514e-10,2.1798632e-10
60000,6.202518e-10,6.368709e-11,1.6445557e-11,3.3757574e-12,1.1831323e-10,3.859829e-11,4.3696635e-10,3.673858e-10,2.3640376e-10,4.909654e-11,6.7546535e-10,3.3497327e-10
70000,6.4178635e-10,7.4562564e-11,3.167958e-11,6.4443303e-12,1.4541661e-10,2.6827995e-11,4.4165605e-10,3.9368647e-10,3.254313e-10,6.7539946e-11,7.384616e-10,2.806748e-10
80000,6.55983e-10,7.6394786e-11,3.3971066e-11,7.0275886e-12,1.4372477e-10,6.111217e-11,4.4186396e-10,4.0175857e-10,3.4053238e-10,7.073764e-11,7.3296963e-10,4.209243e-10
90000,6.812296e-10,1.0354324e-10,3.5163282e-11,7.2127877e-12,1.9679433e-10,6.890898e-11,4.4675266e-10,4.61307e-10,3.4105452e-10,7.135447e-11,8.572081e-10,4.4041298e-10
100000,6.994653e-10,9.974064e-11,2.666748e-11,5.5763684e-12,1.85628e-10,8.164137e-11,4.4790596e-10,4.4748394e-10,2.944364e-10,6.241264e-11,8.35975e-10,4.859176e-10
110000,7.1403566e-10,1.042678e-10,4.5802043e-11,9.3328895e-12,1.9766236e-10,8.960446e-11,4.5304446e-10,4.5583448e-10,3.92941e-10,8.133243e-11,8.645999e-10,4.99621e-10
120000,7.418452e-10,1.160914e-10,2.3643497e-11,4.748019e-12,2.1221232e-10,9.1032556e-11,4.4716555e-10,4.883586e-10,2.8027636e-10,5.8143816e-11,9.325306e-10,4.9754106e-10
