mcsteps,1,2,3,4,5,6,7,8,9,10
0,992.0,1061.0,973.0,110.0,35.0,0.0,121.0,0.0,0.0,28.0
10000,992.0,972.0,839.0,109.0,58.0,0.0,197.0,18.0,0.0,29.0
20000,992.0,898.0,708.0,108.0,82.0,0.0,268.0,19.0,23.0,30.0
30000,992.0,833.0,591.0,108.0,100.0,2.0,318.0,26.0,23.0,30.0
40000,992.0,755.0,497.0,108.0,120.0,3.0,351.0,31.0,36.0,30.0
50000,992.0,693.0,421.0,108.0,132.0,3.0,358.0,41.0,41.0,30.0
60000,992.0,623.0,356.0,108.0,146.0,3.0,346.0,52.0,49.0,30.0
70000,992.0,558.0,301.0,108.0,149.0,2.0,339.0,39.0,108.0,30.0
80000,992.0,507.0,247.0,108.0,155.0,2.0,317.0,45.0,104.0,30.0
90000,992.0,439.0,208.0,108.0,171.0,2.0,298.0,33.0,102.0,30.0
100000,992.0,435.0,264.0,118.0,170.0,3.0,298.0,35.0,98.0,33.0
110000,992.0,396.0,222.0,116.0,168.0,3.0,281.0,35.0,85.0,35.0
120000,992.0,355.0,178.0,115.0,158.0,2.0,270.0,32.0,132.0,36.0
130000,992.0,331.0,153.0,114.0,155.0,1.0,252.0,31.0,130.0,37.0
140000,992.0,292.0,132.0,114.0,160.0,2.0,228.0,34.0,123.0,37.0
150000,992.0,269.0,107.0,114.0,154.0,2.0,209.0,27.0,117.0,37.0
160000,992.0,242.0,86.0,112.0,139.0,1.0,200.0,19.0,112.0,39.0
170000,992.0,211.0,70.0,111.0,127.0,1.0,182.0,22.0,140.0,40.0
180000,992.0,183.0,58.0,110.0,114.0,1.0,165.0,20.0,132.0,41.0
190000,992.0,153.0,47.0,110.0,110.0,1.0,146.0,20.0,117.0,41.0
200000,992.0,152.0,123.0,120.0,100.0,1.0,144.0,16.0,113.0,44.0
210000,992.0,133.0,94.0,120.0,96.0,1.0,149.0,14.0,107.0,44.0
220000,992.0,114.0,68.0,119.0,94.0,1.0,145.0,21.0,126.0,45.0
230000,992.0,107.0,53.0,118.0,91.0,1.0,131.0,18.0,125.0,46.0
240000,992.0,92.0,42.0,117.0,87.0,0.0,111.0,17.0,128.0,47.0
250000,992.0,78.0,28.0,117.0,78.0,0.0,99.0,18.0,122.0,47.0
260000,992.0,75.0,24.0,117.0,64.0,0.0,81.0,19.0,120.0,47.0
270000,992.0,66.0,18.0,116.0,60.0,0.0,72.0,9.0,144.0,48.0
280000,992.0,58.0,14.0,115.0,55.0,0.0,67.0,6.0,136.0,49.0
290000,992.0,53.0,11.0,115.0,48.0,0.0,57.0,6.0,120.0,49.0
300000,991.0,59.0,89.0,124.0,34.0,0.0,65.0,10.0,101.0,53.0
310000,991.0,57.0,62.0,124.0,31.0,0.0,72.0,11.0,115.0,53.0
320000,991.0,50.0,47.0,124.0,29.0,0.0,70.0,9.0,108.0,53.0
330000,991.0,42.0,37.0,124.0,30.0,0.0,65.0,12.0,100.0,53.0
340000,991.0,35.0,26.0,122.0,33.0,0.0,53.0,14.0,94.0,55.0
350000,991.0,31.0,20.0,122.0,28.0,1.0,42.0,9.0,114.0,55.0
360000,991.0,26.0,13.0,121.0,25.0,1.0,39.0,7.0,113.0,56.0
370000,991.0,21.0,7.0,121.0,22.0,1.0,36.0,5.0,110.0,56.0
380000,991.0,19.0,5.0,121.0,19.0,2.0,25.0,8.0,119.0,56.0
390000,991.0,15.0,5.0,121.0,16.0,2.0,21.0,3.0,118.0,56.0
400000,991.0,24.0,74.0,131.0,15.0,2.0,48.0,2.0,109.0,59.0
410000,991.0,17.0,52.0,130.0,18.0,2.0,57.0,2.0,100.0,60.0
420000,991.0,13.0,38.0,130.0,17.0,2.0,56.0,8.0,106.0,60.0
430000,991.0,12.0,27.0,130.0,15.0,2.0,56.0,4.0,109.0,60.0
440000,991.0,10.0,19.0,129.0,14.0,2.0,54.0,6.0,99.0,61.0
450000,991.0,8.0,14.0,128.0,14.0,1.0,46.0,8.0,109.0,62.0
460000,991.0,7.0,11.0,127.0,13.0,1.0,35.0,11.0,99.0,63.0
470000,991.0,4.0,9.0,126.0,12.0,1.0,28.0,6.0,103.0,64.0
